team_id,season,A_hat_min,A_hat_max,T_j_hat,roster_n,perf_span
Cincinnati|2017,2017,-1.0822443807275581,1.6309147233163668,-0.08985354211935927,7,2.7131591040439247
Cincinnati|2018,2018,-1.0305420147219702,0.19519348677295092,-0.7088675127423505,5,1.2257355014949212
Cincinnati|2019,2019,-1.0231515452001638,-0.15330456250737926,-0.5882280538537715,2,0.8698469826927846
Cincinnati|2020,2020,1.1545508158460118,1.2484087131998673,1.2014797645229396,2,0.09385789735385552
Cincinnati|2021,2021,-1.0068734536553108,2.4471945152486048,0.6136714787909137,5,3.4540679689039155
Cincinnati|2022,2022,-0.9307113056275561,1.675183700104828,0.28189850370658,4,2.605895005732384
Cincinnati|2023,2023,-0.9379328042068038,1.0846117176727688,-0.42940732441993984,5,2.0225445218795723
Cincinnati|2024,2024,-0.9910442786893662,1.043050955166512,-0.06654552033345862,15,2.034095233855878
Clemson|2016,2016,1.5383760376038431,1.5507694946118746,1.544572766107859,2,0.012393457008031517
Clemson|2017,2017,-1.0560302831039454,0.9821158071319497,-0.434537718610792,6,2.038146090235895
Clemson|2018,2018,-0.8943491812225344,0.2341057249156469,-0.44902023358945903,3,1.1284549061381812
Clemson|2019,2019,-1.0295007932490163,2.062583006542123,0.5311443771589139,5,3.0920837997911392
Clemson|2021,2021,-1.0000472323728922,1.1638649141538695,-0.06371721313444591,6,2.1639121465267617
Clemson|2023,2023,-0.9379328042068038,0.7812300393908328,-0.22426352291501184,5,1.7191628435976365
Clemson|2024,2024,-0.9836205734563155,2.112064508725805,-0.010187224772549068,16,3.0956850821821207
Coastal Carolina|2017,2017,-1.0036020878567198,0.916580563072918,-0.4452418084737671,5,1.9201826509296378
Coastal Carolina|2018,2018,-1.0305420147219702,1.310677646863567,-0.40227150304302567,8,2.341219661585537
Coastal Carolina|2019,2019,-0.8136263595880333,0.9197183577486833,0.21495182432606227,3,1.7333447173367165
Coastal Carolina|2020,2020,-0.9197087156741889,-0.45041922890491265,-0.7765754222095596,4,0.46928948676927623
Coastal Carolina|2021,2021,-1.0000472323728922,1.6212217400759292,0.04064123041041135,11,2.6212689724488216
Coastal Carolina|2022,2022,-0.9098641455816969,1.2095971257473088,0.05721244543454331,6,2.1194612713290057
Coastal Carolina|2023,2023,-0.9307094309143769,2.615966855667302,-0.10905071890080045,8,3.546676286581679
Coastal Carolina|2024,2024,-0.9836205734563155,1.3919651011198921,-0.053801493016721665,16,2.3755856745762074
Colorado State|2016,2016,-1.0518564770747538,0.515915834441239,-0.497868948815743,5,1.5677723115159927
Colorado State|2017,2017,-1.0560302831039454,0.864152367825692,0.14457538805752082,5,1.9201826509296374
Colorado State|2018,2018,-0.9462321654127954,0.6751110905328671,0.055109429459245726,5,1.6213432559456624
Colorado State|2019,2019,-0.9342620725162297,2.3028385527107,0.14617676946089272,5,3.2371006252269297
Colorado State|2020,2020,-0.8727797669972613,-0.25331764446181654,-0.6506494099264705,3,0.6194621225354449
Colorado State|2021,2021,-1.0068734536553108,0.6655507605372966,-0.08988439471705127,3,1.6724242141926073
Colorado State|2022,2022,-0.9307113056275561,0.00741089643610215,-0.6096650409213265,5,0.9381222020636583
Colorado State|2023,2023,-0.9379328042068038,1.0051546114560712,-0.3788437113729506,5,1.943087415662875
Colorado State|2024,2024,-0.9836205734563155,2.1491830348910583,0.32825419415563495,14,3.132803608347374
Colorado|2016,2016,-0.9898891920345961,2.3005736435977844,0.9388425548403161,4,3.2904628356323804
Colorado|2017,2017,-1.0822443807275581,1.113186295250014,0.366084512977049,4,2.195430675977572
