stage,n_teams,roster_size,target_mean_dist,target_mean_low,target_mean_high,assignment_kernel,assignment_temperature,preferential_alpha,ability_draw,n_selected,score_mode,loo_gap_weight,winner_selection,n_bins,bin_mode,loo_pool_l_mode,n_runs,seed,peak_bin,peak_y,first_bin_y,final_y,tail_drop_frac,left_lift_frac,tail_slope_last3,interior_peak,moderate_downturn,n_individuals,viability_theta,curve_bin_l_col,coverage_peak,median_pool_sd,curve_x,curve_y,curve_n
stage1,50,15,empirical_530,-0.5,0.5,gaussian,0.65,0.0,normal_clipped,120,ability,0.0,C,12,quantile,crowding,40,538001,11,0.6185483870967743,0.011904761904761904,0.6185483870967743,0.0,0.9807537095672689,0.3399193548387097,False,False,750,0.7546158731868137,pool_c_loo,43.0,0.6433309805311942,"[0.0, 0.0, 0.00646259, 0.02620968, 0.06473923, 0.09965438, 0.15385488, 0.21990207, 0.31414399, 0.43139401, 0.59178005, 0.82442396]","[0.01190476, 0.02056452, 0.01865079, 0.03467742, 0.04404762, 0.0625, 0.09404762, 0.13790323, 0.19642857, 0.27862903, 0.40515873, 0.61854839]","[2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0]"
stage1,50,15,empirical_530,-0.5,0.5,gaussian,0.65,0.0,normal_clipped,120,ability,0.0,C,12,equal_width,quality,40,538001,11,0.7933685444230804,0.006914682539682538,0.7933685444230804,0.0,0.9912844004362301,0.34127631088393195,False,False,750,0.7546158731868137,poolq_loo,43.0,0.6433309805311942,"[-1.58114183, -1.23303006, -0.94375036, -0.66347543, -0.37214418, -0.08788901, 0.19347544, 0.48896108, 0.76771541, 1.03635654, 1.30956934, 1.68928736]","[0.00691468, 0.03000322, 0.00722791, 0.02008803, 0.02837093, 0.06801016, 0.11777394, 0.23193808, 0.34636516, 0.45209223, 0.67406541, 0.79336854]","[1120.0, 1316.0, 2095.0, 2900.0, 4025.0, 4291.0, 4562.0, 3299.0, 2578.0, 1800.0, 1004.0, 1010.0]"
stage1,50,15,empirical_530,-0.5,0.5,gaussian,0.65,0.0,normal_clipped,120,ability,0.0,C,12,equal_width,crowding,40,538001,11,0.7067835591914134,0.02844948100836603,0.7067835591914134,0.0,0.9597479587090094,0.28807297176166474,False,False,750,0.7546158731868137,pool_c_loo,43.0,0.6433309805311942,"[0.02375314, 0.14285714, 0.21428571, 0.28571429, 0.35714286, 0.44945244, 0.55178571, 0.62406015, 0.6969697, 0.75446429, 0.83101239, 0.93305167]","[0.02844948, 0.09574038, 0.16559167, 0.17591396, 0.24119734, 0.29942233, 0.40972032, 0.36768393, 0.3551874, 0.41871059, 0.54037305, 0.70678356]","[14019.0, 3312.0, 2228.0, 1996.0, 1444.0, 2134.0, 1071.0, 936.0, 643.0, 588.0, 678.0, 951.0]"
stage1,50,15,uniform,-0.5,0.5,gaussian,0.65,0.0,normal_clipped,120,loo_gap_plus_ability,0.5,C,12,quantile,quality,40,538001,10,0.22936507936507938,0.09761904761904762,0.2008064516129032,0.12451166424824218,0.5743944636678202,-0.01411290322580655,True,True,750,0.7546158731868137,poolq_loo,48.0,0.8257308879461314,"[-0.9087306, -0.66124851, -0.49684902, -0.34581025, -0.20295432, -0.06546513, 0.07781567, 0.21916051, 0.36363181, 0.50428858, 0.66786167, 0.91888639]","[0.09761905, 0.10403226, 0.10555556, 0.11935484, 0.12301587, 0.15443548, 0.17698413, 0.18064516, 0.21349206, 0.21491935, 0.22936508, 0.20080645]","[2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0]"
stage1,50,15,uniform,-0.5,0.5,gaussian,0.65,0.0,normal_clipped,120,loo_gap_plus_ability,0.5,C,12,quantile,crowding,40,538001,10,0.27261904761904765,0.0734126984126984,0.2524193548387097,0.07409494294971125,0.7307132459970889,0.00443548387096776,True,True,750,0.7546158731868137,pool_c_loo,48.0,0.8257308879461314,"[0.00087868, 0.02396313, 0.06267007, 0.08787442, 0.12619048, 0.16356567, 0.21578798, 0.26638825, 0.32820295, 0.39179147, 0.46935941, 0.59472926]","[0.0734127, 0.07217742, 0.0797619, 0.0766129, 0.10952381, 0.13629032, 0.16468254, 0.19516129, 0.23968254, 0.24798387, 0.27261905, 0.25241935]","[2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0]"
stage1,50,15,uniform,-0.5,0.5,gaussian,0.65,0.0,normal_clipped,120,loo_gap_plus_ability,0.5,C,12,equal_width,quality,40,538001,10,0.28077303366384354,0.1017639341023866,0.17526186020513368,0.3757881306544327,0.6375580205319011,-0.06260138502175017,True,True,750,0.7546158731868137,poolq_loo,48.0,0.8257308879461314,"[-1.04086666, -0.85271402, -0.66370778, -0.4742509, -0.28076526, -0.08947426, 0.10482636, 0.29551951, 0.4915189, 0.679011, 0.87343438, 1.05718772]","[0.10176393, 0.09068905, 0.11080293, 0.11323661, 0.12660576, 0.15417046, 0.17570893, 0.19352614, 0.21992066, 0.23786325, 0.28077303, 0.17526186]","[1018.0, 1671.0, 2516.0, 2992.0, 3428.0, 3451.0, 3472.0, 3353.0, 2954.0, 2508.0, 1722.0, 915.0]"
stage1,50,15,uniform,-0.5,0.5,gaussian,0.65,0.0,normal_clipped,120,loo_gap_plus_ability,0.5,C,12,equal_width,crowding,40,538001,10,0.40972939038795814,0.07609721880313251,0.015,0.9633904709989267,0.8142744440883805,-0.2670870248993816,True,True,750,0.7546158731868137,pool_c_loo,48.0,0.8257308879461314,"[0.00296451, 0.07678571, 0.14821429, 0.22040816, 0.2764977, 0.33889363, 0.41428571, 0.44821429, 0.51428571, 0.58035714, 0.64054622, 0.7127381]","[0.07609722, 0.086476, 0.14637962, 0.17660793, 0.23309374, 0.22766063, 0.3170033, 0.22678031, 0.26926627, 0.28208702, 0.40972939, 0.015]","[4907.0, 5535.0, 4225.0, 3110.0, 2498.0, 2938.0, 1082.0, 2125.0, 1164.0, 956.0, 1088.0, 372.0]"
stage1,50,15,empirical_530,-0.5,0.5,gaussian,0.65,0.0,normal_clipped,120,loo_gap_plus_ability,0.5,C,12,quantile,quality,40,538001,11,0.3931451612903226,0.04523809523809523,0.3931451612903226,0.0,0.884932844932845,0.15483870967741942,False,False,750,0.7546158731868137,poolq_loo,43.0,0.6433309805311942,"[-1.31325707, -0.88163626, -0.61443584, -0.41530301, -0.24153315, -0.08569928, 0.07149717, 0.2438811, 0.42856547, 0.63199578, 0.88914152, 1.36189936]","[0.0452381, 0.04677419, 0.07103175, 0.07580645, 0.11587302, 0.10846774, 0.14087302, 0.17540323, 0.20595238, 0.23830645, 0.30436508, 0.39314516]","[2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0]"
stage1,50,15,empirical_530,-0.5,0.5,gaussian,0.65,0.0,normal_clipped,120,loo_gap_plus_ability,0.5,C,12,quantile,crowding,40,538001,11,0.5116935483870969,0.02579365079365078,0.5116935483870969,0.0,0.9495916044379402,0.24112903225806465,False,False,750,0.7546158731868137,pool_c_loo,43.0,0.6433309805311942,"[0.0, 0.0, 0.00646259, 0.02620968, 0.06473923, 0.09965438, 0.15385488, 0.21990207, 0.31414399, 0.43139401, 0.59178005, 0.82442396]","[0.02579365, 0.03185484, 0.03095238, 0.05524194, 0.06626984, 0.08709677, 0.11825397, 0.1641129, 0.21031746, 0.27056452, 0.35039683, 0.51169355]","[2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0]"
stage1,50,15,empirical_530,-0.5,0.5,gaussian,0.65,0.0,normal_clipped,120,loo_gap_plus_ability,0.5,C,12,equal_width,quality,40,538001,11,0.5283142943473762,0.03857823269901413,0.5283142943473762,0.0,0.926978631636932,0.2263316534679345,False,False,750,0.7546158731868137,poolq_loo,43.0,0.6433309805311942,"[-1.58114183, -1.23303006, -0.94375036, -0.66347543, -0.37214418, -0.08788901, 0.19347544, 0.48896108, 0.76771541, 1.03635654, 1.30956934, 1.68928736]","[0.03857823, 0.08197964, 0.04881763, 0.06730158, 0.08189703, 0.12537361, 0.15089235, 0.21891524, 0.27759263, 0.30198264, 0.45545213, 0.52831429]","[1120.0, 1316.0, 2095.0, 2900.0, 4025.0, 4291.0, 4562.0, 3299.0, 2578.0, 1800.0, 1004.0, 1010.0]"
stage1,50,15,empirical_530,-0.5,0.5,gaussian,0.65,0.0,normal_clipped,120,loo_gap_plus_ability,0.5,C,12,equal_width,crowding,40,538001,11,0.5922305466953207,0.04541143199392307,0.5922305466953207,0.0,0.9233213615080793,0.2616174668840501,False,False,750,0.7546158731868137,pool_c_loo,43.0,0.6433309805311942,"[0.02375314, 0.14285714, 0.21428571, 0.28571429, 0.35714286, 0.44945244, 0.55178571, 0.62406015, 0.6969697, 0.75446429, 0.83101239, 0.93305167]","[0.04541143, 0.13680668, 0.19686227, 0.19223808, 0.25844537, 0.28500819, 0.36083033, 0.32702153, 0.29356761, 0.33061308, 0.43976396, 0.59223055]","[14019.0, 3312.0, 2228.0, 1996.0, 1444.0, 2134.0, 1071.0, 936.0, 643.0, 588.0, 678.0, 951.0]"
stage1,50,15,uniform,-0.5,0.5,gaussian,0.65,0.0,normal_clipped,120,loo_gap_plus_ability,1.0,C,12,quantile,quality,40,538001,0,0.22380952380952382,0.22380952380952382,0.09354838709677414,0.5820178448867539,0.0,-0.046370967741935484,False,False,750,0.7546158731868137,poolq_loo,48.0,0.8257308879461314,"[-0.9087306, -0.66124851, -0.49684902, -0.34581025, -0.20295432, -0.06546513, 0.07781567, 0.21916051, 0.36363181, 0.50428858, 0.66786167, 0.91888639]","[0.22380952, 0.18185484, 0.16904762, 0.16048387, 0.15555556, 0.16370968, 0.1702381, 0.15766129, 0.16388889, 0.13991935, 0.13928571, 0.09354839]","[2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0]"
stage1,50,15,uniform,-0.5,0.5,gaussian,0.65,0.0,normal_clipped,120,loo_gap_plus_ability,1.0,C,12,quantile,crowding,40,538001,10,0.2424603174603175,0.09563492063492064,0.20524193548387099,0.15350298294704612,0.6055646481178397,-0.020967741935483813,True,True,750,0.7546158731868137,pool_c_loo,48.0,0.8257308879461314,"[0.00087868, 0.02396313, 0.06267007, 0.08787442, 0.12619048, 0.16356567, 0.21578798, 0.26638825, 0.32820295, 0.39179147, 0.46935941, 0.59472926]","[0.09563492, 0.08669355, 0.09603175, 0.09354839, 0.12380952, 0.14919355, 0.17261905, 0.19637097, 0.23214286, 0.22620968, 0.24246032, 0.20524194]","[2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0]"
stage1,50,15,uniform,-0.5,0.5,gaussian,0.65,0.0,normal_clipped,120,loo_gap_plus_ability,1.0,C,12,equal_width,quality,40,538001,0,0.25997735364275937,0.25997735364275937,0.04491680639672625,0.8272280036420118,0.0,-0.09538653226532527,False,False,750,0.7546158731868137,poolq_loo,48.0,0.8257308879461314,"[-1.04086666, -0.85271402, -0.66370778, -0.4742509, -0.28076526, -0.08947426, 0.10482636, 0.29551951, 0.4915189, 0.679011, 0.87343438, 1.05718772]","[0.25997735, 0.19281811, 0.18994602, 0.17492657, 0.1605837, 0.17009076, 0.16448261, 0.15821182, 0.15568658, 0.14030334, 0.18197714, 0.04491681]","[1018.0, 1671.0, 2516.0, 2992.0, 3428.0, 3451.0, 3472.0, 3353.0, 2954.0, 2508.0, 1722.0, 915.0]"
stage1,50,15,uniform,-0.5,0.5,gaussian,0.65,0.0,normal_clipped,120,loo_gap_plus_ability,1.0,C,12,equal_width,crowding,40,538001,10,0.3119228190509761,0.09591365329411017,0.006666666666666666,0.9786271915374772,0.6925083788806248,-0.22979569453926124,True,True,750,0.7546158731868137,pool_c_loo,48.0,0.8257308879461314,"[0.00296451, 0.07678571, 0.14821429, 0.22040816, 0.2764977, 0.33889363, 0.41428571, 0.44821429, 0.51428571, 0.58035714, 0.64054622, 0.7127381]","[0.09591365, 0.10233364, 0.16550015, 0.18650473, 0.23314114, 0.21905373, 0.29753424, 0.20291414, 0.24252537, 0.23646236, 0.31192282, 0.00666667]","[4907.0, 5535.0, 4225.0, 3110.0, 2498.0, 2938.0, 1082.0, 2125.0, 1164.0, 956.0, 1088.0, 372.0]"
stage1,50,15,empirical_530,-0.5,0.5,gaussian,0.65,0.0,normal_clipped,120,loo_gap_plus_ability,1.0,C,12,quantile,quality,40,538001,0,0.21666666666666662,0.21666666666666662,0.11572580645161287,0.4658808933002482,0.0,-0.02620967741935487,False,False,750,0.7546158731868137,poolq_loo,43.0,0.6433309805311942,"[-1.31325707, -0.88163626, -0.61443584, -0.41530301, -0.24153315, -0.08569928, 0.07149717, 0.2438811, 0.42856547, 0.63199578, 0.88914152, 1.36189936]","[0.21666667, 0.16814516, 0.17936508, 0.15887097, 0.18095238, 0.14758065, 0.1515873, 0.15806452, 0.14761905, 0.14193548, 0.15238095, 0.11572581]","[2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0]"
stage1,50,15,empirical_530,-0.5,0.5,gaussian,0.65,0.0,normal_clipped,120,loo_gap_plus_ability,1.0,C,12,quantile,crowding,40,538001,11,0.3927419354838707,0.04365079365079364,0.3927419354838707,0.0,0.8888562954271372,0.1395161290322578,False,False,750,0.7546158731868137,pool_c_loo,43.0,0.6433309805311942,"[0.0, 0.0, 0.00646259, 0.02620968, 0.06473923, 0.09965438, 0.15385488, 0.21990207, 0.31414399, 0.43139401, 0.59178005, 0.82442396]","[0.04365079, 0.0483871, 0.05357143, 0.07540323, 0.09801587, 0.1125, 0.1468254, 0.19072581, 0.21865079, 0.25322581, 0.28809524, 0.39274194]","[2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0]"
stage1,50,15,empirical_530,-0.5,0.5,gaussian,0.65,0.0,normal_clipped,120,loo_gap_plus_ability,1.0,C,12,equal_width,quality,40,538001,1,0.27213194166940985,0.1906146092668985,0.13037548754958078,0.5209107510504483,0.29955076902196176,-0.004452073061478434,True,True,750,0.7546158731868137,poolq_loo,43.0,0.6433309805311942,"[-1.58114183, -1.23303006, -0.94375036, -0.66347543, -0.37214418, -0.08788901, 0.19347544, 0.48896108, 0.76771541, 1.03635654, 1.30956934, 1.68928736]","[0.19061461, 0.27213194, 0.18921186, 0.17182635, 0.16483279, 0.16271129, 0.14600239, 0.15206872, 0.14294477, 0.13482756, 0.18540774, 0.13037549]","[1120.0, 1316.0, 2095.0, 2900.0, 4025.0, 4291.0, 4562.0, 3299.0, 2578.0, 1800.0, 1004.0, 1010.0]"
stage1,50,15,empirical_530,-0.5,0.5,gaussian,0.65,0.0,normal_clipped,120,loo_gap_plus_ability,1.0,C,12,equal_width,crowding,40,538001,11,0.4486599534151779,0.06790924151829943,0.4486599534151779,0.0,0.8486398418192274,0.21228091989387457,False,False,750,0.7546158731868137,pool_c_loo,43.0,0.6433309805311942,"[0.02375314, 0.14285714, 0.21428571, 0.28571429, 0.35714286, 0.44945244, 0.55178571, 0.62406015, 0.6969697, 0.75446429, 0.83101239, 0.93305167]","[0.06790924, 0.16775847, 0.22842512, 0.20787755, 0.26375938, 0.2645157, 0.31116359, 0.26931345, 0.23010072, 0.23637903, 0.34014088, 0.44865995]","[14019.0, 3312.0, 2228.0, 1996.0, 1444.0, 2134.0, 1071.0, 936.0, 643.0, 588.0, 678.0, 951.0]"
stage1,50,15,uniform,-0.5,0.5,gaussian,0.65,0.0,empirical_530,120,ability,0.0,C,12,quantile,quality,40,538001,11,0.33749999999999997,0.04325396825396825,0.33749999999999997,0.0,0.8718400940623162,0.06774193548387092,False,False,750,0.7546158731868137,poolq_loo,50.0,0.7941280216005513,"[-0.8773795, -0.61885816, -0.45870386, -0.33744023, -0.22138454, -0.10361047, 0.01276242, 0.11873235, 0.23462677, 0.3620552, 0.51122978, 0.79174371]","[0.04325397, 0.04516129, 0.06984127, 0.08024194, 0.09920635, 0.12540323, 0.16190476, 0.15967742, 0.2484127, 0.26975806, 0.28055556, 0.3375]","[2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0]"
stage1,50,15,uniform,-0.5,0.5,gaussian,0.65,0.0,empirical_530,120,ability,0.0,C,12,quantile,crowding,40,538001,11,0.3157258064516129,0.06666666666666668,0.3157258064516129,0.0,0.7888463175819498,0.07177419354838721,False,False,750,0.7546158731868137,pool_c_loo,50.0,0.7941280216005513,"[0.0, 0.00400346, 0.03123583, 0.06267281, 0.08202948, 0.11690668, 0.14705215, 0.18508065, 0.23316327, 0.28490783, 0.36074263, 0.48850806]","[0.06666667, 0.07016129, 0.07261905, 0.09677419, 0.10357143, 0.12177419, 0.1452381, 0.18991935, 0.20873016, 0.24395161, 0.28611111, 0.31572581]","[2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0]"
stage1,50,15,uniform,-0.5,0.5,gaussian,0.65,0.0,empirical_530,120,ability,0.0,C,12,equal_width,quality,40,538001,10,0.3952322602582671,0.032191867674245964,0.3316831758928944,0.160789213724219,0.9185494937756093,-0.034793371729450295,True,True,750,0.7546158731868137,poolq_loo,50.0,0.7941280216005513,"[-1.07994057, -0.8765925, -0.69777201, -0.51806704, -0.33125139, -0.14584554, 0.03968211, 0.22182541, 0.4081207, 0.5914863, 0.7606191, 0.97335378]","[0.03219187, 0.05559091, 0.04610123, 0.06191368, 0.08963832, 0.12589103, 0.15601651, 0.21754833, 0.27585238, 0.36647655, 0.39523226, 0.33168318]","[745.0, 1248.0, 2201.0, 2846.0, 3866.0, 4146.0, 4058.0, 3667.0, 2936.0, 2042.0, 1374.0, 871.0]"
stage1,50,15,uniform,-0.5,0.5,gaussian,0.65,0.0,empirical_530,120,ability,0.0,C,12,equal_width,crowding,40,538001,10,0.6069114430396765,0.06627958130408407,0.0027777777777777775,0.995423092100776,0.8907920058779464,-0.3539529914529914,True,True,750,0.7546158731868137,pool_c_loo,50.0,0.7941280216005513,"[0.0, 0.07142857, 0.14285714, 0.18877551, 0.24489796, 0.28392857, 0.32706767, 0.40092166, 0.43333333, 0.53296703, 0.53214286, 0.60357143]","[0.06627958, 0.10581151, 0.16426151, 0.16932508, 0.21989541, 0.24724207, 0.34065814, 0.38415485, 0.29452165, 0.35673077, 0.60691144, 0.00277778]","[6597.0, 6522.0, 3808.0, 3222.0, 1791.0, 2772.0, 1154.0, 1269.0, 1252.0, 230.0, 962.0, 421.0]"
stage1,50,15,empirical_530,-0.5,0.5,gaussian,0.65,0.0,empirical_530,120,ability,0.0,C,12,quantile,quality,40,538001,11,0.5806451612903227,0.01111111111111111,0.5806451612903227,0.0,0.9808641975308643,0.27500000000000013,False,False,750,0.7546158731868137,poolq_loo,45.0,0.5859218549966532,"[-1.34330213, -0.78095872, -0.53635312, -0.3700183, -0.2315286, -0.11253243, 0.01232741, 0.15350864, 0.30634109, 0.47073869, 0.67543926, 1.17524436]","[0.01111111, 0.01008065, 0.01547619, 0.03346774, 0.0468254, 0.06935484, 0.09484127, 0.14596774, 0.21825397, 0.30564516, 0.39126984, 0.58064516]","[2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0]"
stage1,50,15,empirical_530,-0.5,0.5,gaussian,0.65,0.0,empirical_530,120,ability,0.0,C,12,quantile,crowding,40,538001,11,0.5693548387096775,0.02698412698412698,0.5693548387096775,0.0,0.9526057826341112,0.2822580645161291,False,False,750,0.7546158731868137,pool_c_loo,45.0,0.5859218549966532,"[0.0, 0.0, 0.0, 0.00210253, 0.02723923, 0.06353687, 0.09240363, 0.14703341, 0.21428571, 0.31316244, 0.4518424, 0.68580069]","[0.02698413, 0.02903226, 0.025, 0.03024194, 0.05198413, 0.07419355, 0.09047619, 0.11491935, 0.22579365, 0.28709677, 0.39722222, 0.56935484]","[2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0]"
stage1,50,15,empirical_530,-0.5,0.5,gaussian,0.65,0.0,empirical_530,120,ability,0.0,C,12,equal_width,quality,40,538001,11,0.6936292086108924,0.014149915648077414,0.6936292086108924,0.0,0.9796001733023686,0.23284983003798748,False,False,750,0.7546158731868137,poolq_loo,45.0,0.5859218549966532,"[-1.820788, -1.41969958, -1.10016417, -0.83713471, -0.57082428, -0.27478822, 0.01703972, 0.30869102, 0.60664798, 0.85644499, 1.19141773, 1.53701588]","[0.01414992, 0.00954712, 0.01261241, 0.00727845, 0.02208288, 0.04983192, 0.11784871, 0.22108753, 0.36277094, 0.46077938, 0.63896477, 0.69362921]","[790.0, 657.0, 1144.0, 2004.0, 3747.0, 4810.0, 5680.0, 4469.0, 3353.0, 1528.0, 941.0, 877.0]"
stage1,50,15,empirical_530,-0.5,0.5,gaussian,0.65,0.0,empirical_530,120,ability,0.0,C,12,equal_width,crowding,40,538001,10,0.5896777884065371,0.040551690941957146,0.450357726423903,0.23626472748636704,0.9312307640897611,-0.09333829977212321,True,True,750,0.7546158731868137,pool_c_loo,45.0,0.5859218549966532,"[0.01821782, 0.13035714, 0.20178571, 0.27289377, 0.3452381, 0.40345418, 0.4906015, 0.56326531, 0.64285714, 0.67755102, 0.75725669, 0.85125973]","[0.04055169, 0.11736181, 0.24422065, 0.28968002, 0.27689912, 0.40176916, 0.3834836, 0.4682092, 0.41317877, 0.54369603, 0.58967779, 0.45035773]","[16110.0, 3600.0, 2132.0, 1858.0, 832.0, 1805.0, 938.0, 758.0, 382.0, 544.0, 572.0, 469.0]"
stage1,50,15,uniform,-0.5,0.5,gaussian,0.65,0.0,empirical_530,120,loo_gap_plus_ability,0.5,C,12,quantile,quality,40,538001,8,0.21666666666666662,0.1384920634920635,0.20645161290322583,0.04714640198511132,0.36080586080586063,-0.005241935483871002,True,False,750,0.7546158731868137,poolq_loo,50.0,0.7941280216005513,"[-0.8773795, -0.61885816, -0.45870386, -0.33744023, -0.22138454, -0.10361047, 0.01276242, 0.11873235, 0.23462677, 0.3620552, 0.51122978, 0.79174371]","[0.13849206, 0.09959677, 0.12857143, 0.12056452, 0.12698413, 0.14354839, 0.17103175, 0.15322581, 0.21666667, 0.21169355, 0.20277778, 0.20645161]","[2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0]"
stage1,50,15,uniform,-0.5,0.5,gaussian,0.65,0.0,empirical_530,120,loo_gap_plus_ability,0.5,C,12,quantile,crowding,40,538001,11,0.26653225806451614,0.08293650793650795,0.26653225806451614,0.0,0.6888312561534952,0.039919354838709675,False,False,750,0.7546158731868137,pool_c_loo,50.0,0.7941280216005513,"[0.0, 0.00400346, 0.03123583, 0.06267281, 0.08202948, 0.11690668, 0.14705215, 0.18508065, 0.23316327, 0.28490783, 0.36074263, 0.48850806]","[0.08293651, 0.0858871, 0.08928571, 0.11330645, 0.11706349, 0.13427419, 0.1531746, 0.19112903, 0.20277778, 0.2266129, 0.25793651, 0.26653226]","[2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0]"
stage1,50,15,uniform,-0.5,0.5,gaussian,0.65,0.0,empirical_530,120,loo_gap_plus_ability,0.5,C,12,equal_width,quality,40,538001,9,0.28664514643160627,0.13741364651084398,0.156265041711985,0.45484846453079597,0.5206140825285839,-0.13038010471962128,True,True,750,0.7546158731868137,poolq_loo,50.0,0.7941280216005513,"[-1.07994057, -0.8765925, -0.69777201, -0.51806704, -0.33125139, -0.14584554, 0.03968211, 0.22182541, 0.4081207, 0.5914863, 0.7606191, 0.97335378]","[0.13741365, 0.14251412, 0.11735423, 0.11193565, 0.13122639, 0.14879256, 0.15949868, 0.19224958, 0.20958619, 0.28664515, 0.27368307, 0.15626504]","[745.0, 1248.0, 2201.0, 2846.0, 3866.0, 4146.0, 4058.0, 3667.0, 2936.0, 2042.0, 1374.0, 871.0]"
stage1,50,15,uniform,-0.5,0.5,gaussian,0.65,0.0,empirical_530,120,loo_gap_plus_ability,0.5,C,12,equal_width,crowding,40,538001,10,0.4780978463286921,0.08378356781757365,0.0,1.0,0.8247564416762244,-0.3057692307692308,True,True,750,0.7546158731868137,pool_c_loo,50.0,0.7941280216005513,"[0.0, 0.07142857, 0.14285714, 0.18877551, 0.24489796, 0.28392857, 0.32706767, 0.40092166, 0.43333333, 0.53296703, 0.53214286, 0.60357143]","[0.08378357, 0.12023659, 0.17430593, 0.17133922, 0.21444146, 0.23553851, 0.30877577, 0.3474329, 0.25757742, 0.30576923, 0.47809785, 0.0]","[6597.0, 6522.0, 3808.0, 3222.0, 1791.0, 2772.0, 1154.0, 1269.0, 1252.0, 230.0, 962.0, 421.0]"
stage1,50,15,empirical_530,-0.5,0.5,gaussian,0.65,0.0,empirical_530,120,loo_gap_plus_ability,0.5,C,12,quantile,quality,40,538001,11,0.37379032258064515,0.07023809523809522,0.37379032258064515,0.0,0.8120922586942005,0.12096774193548387,False,False,750,0.7546158731868137,poolq_loo,45.0,0.5859218549966532,"[-1.34330213, -0.78095872, -0.53635312, -0.3700183, -0.2315286, -0.11253243, 0.01232741, 0.15350864, 0.30634109, 0.47073869, 0.67543926, 1.17524436]","[0.0702381, 0.05766129, 0.07142857, 0.08548387, 0.10515873, 0.11572581, 0.13095238, 0.16814516, 0.20952381, 0.25282258, 0.28055556, 0.37379032]","[2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0]"
stage1,50,15,empirical_530,-0.5,0.5,gaussian,0.65,0.0,empirical_530,120,loo_gap_plus_ability,0.5,C,12,quantile,crowding,40,538001,11,0.4721774193548386,0.04246031746031745,0.4721774193548386,0.0,0.9100755018773806,0.20080645161290311,False,False,750,0.7546158731868137,pool_c_loo,45.0,0.5859218549966532,"[0.0, 0.0, 0.0, 0.00210253, 0.02723923, 0.06353687, 0.09240363, 0.14703341, 0.21428571, 0.31316244, 0.4518424, 0.68580069]","[0.04246032, 0.04435484, 0.03928571, 0.04798387, 0.0734127, 0.09637097, 0.11269841, 0.13870968, 0.23531746, 0.27137097, 0.34761905, 0.47217742]","[2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0]"
stage1,50,15,empirical_530,-0.5,0.5,gaussian,0.65,0.0,empirical_530,120,loo_gap_plus_ability,0.5,C,12,equal_width,quality,40,538001,11,0.4566538884502404,0.0760814129654416,0.4566538884502404,0.0,0.8333937038757266,0.12280624562999154,False,False,750,0.7546158731868137,poolq_loo,45.0,0.5859218549966532,"[-1.820788, -1.41969958, -1.10016417, -0.83713471, -0.57082428, -0.27478822, 0.01703972, 0.30869102, 0.60664798, 0.85644499, 1.19141773, 1.53701588]","[0.07608141, 0.09324651, 0.07988905, 0.05894117, 0.07274661, 0.10205514, 0.14509062, 0.20607874, 0.26503924, 0.33384764, 0.452942, 0.45665389]","[790.0, 657.0, 1144.0, 2004.0, 3747.0, 4810.0, 5680.0, 4469.0, 3353.0, 1528.0, 941.0, 877.0]"
