RELDPTH	PARENTUIC	UIC	EDATE	SHORTDSCR	LONGDSCR	ORGTYPENAME	OFF	WO	ENL	CIV	AUTHTOT	CATCODE	SERVICE	GFMCOMPO	UTCAT	UTARMYCAT	UTSIZE	UTGFMSIZE	ID	PARENTID	FYDATE
8	W00EFF	W1YSAA	10/01/15	OAA	Office Assistant Secretary of the Army	Office Assistant Secretary of the Army	2	0	1	22	25	EXCMIL	ARMY	REGUL	HQ		OFC		72060793789251716	72060772313750348	20160930
9	W1YSAA	W313AA	10/01/15	AHQ Services	Field Operating Agency	Field Operating Agency	5	1	82	582	670	EXCMIL	ARMY	REGUL	HQ		AG		72060793789251721	72060793789251716	20160930
9	W1YSAA	W3YUAA	10/01/15	Ctr Mil Hist	Field Operating Agency	Field Operating Agency	3	0	2	144	149	EXCMIL	ARMY	REGUL	HQ		AG		72060793789252051	72060793789251716	20160930
9	W1YSAA	W06HAA	06/01/16	ITA	Field Operating Agency	Field Operating Agency	2	1	33	343	379	EXCMIL	ARMY	REGUL	HQ		AG		72060793789251720	72060793789251716	20160930
9	W1YSAA	W2TZAA	10/01/15	Res & Prog Agy	Field Operating Agency	Field Operating Agency	1	0	6	163	170	EXCMIL	ARMY	REGUL	HQ		AG		72060793789251718	72060793789251716	20160930
8	W00EFF	W4NJAA	10/01/15	CIO G-6	Chief Information Officer	Chief Information Officer	21	3	2	216	242	EXCMIL	ARMY	REGUL	HQ		OFC		72060793789312023	72060772313750348	20160930
9	W4NJAA	W6Z9AA	10/01/15	SERV Cyber	Direct Reporting Unit	Direct Reporting Unit	0	0	0	0	0	EXCMIL	ARMY	REGUL	MILSVC		MC		72060794298652553	72060793789312023	20160930
10	W6Z9AA	W4NHFF		NETCOM-9A SC	Army Network Enterprise Technology Command	Army Network Enterprise Technology Command						EXCMIL	ARMY	REGUL	MILSVC		MC		72060794023176565	72060794298652553	20160930
11	W4NHFF	W4NHAA	10/01/15	HQ NETCOM-9ASC	Army Network Enterprise Technology Command	Army Network Enterprise Technology Command	37	7	88	412	544	EXCMIL	ARMY	REGUL	MILSVC		MC		72060793801813656	72060794023176565	20160930
11	W4NHFF	WG86FF		5 SC Cmd	Signal Command (Theater)	Signal Command (Theater)						EXCMIL	ARMY	REGUL	MILSVC		MC		72060793789312039	72060794023176565	20160930
12	WG86FF	WG86AA	10/16/15	HHC 5 SC Cmd	Headquarters and Headquarters Company Signal Command (Theater)	Headquarters and Headquarters Company Signal Command (Theater)	35	8	50	0	93	UNIT	ARMY	REGUL	COMSPT	HQSTF	CO		72060794102682343	72060793789312039	20160930
12	WG86FF	WCDXFF		2 SC Bde	Headquarters and Headquarters Company  Signal Brigade (Strategic)	Headquarters and Headquarters Company  Signal Brigade (Strategic)						UNIT	ARMY	REGUL	COMSPT	HQSTF	CO		72060793789312041	72060793789312039	20160930
13	WCDXFF	WCDXAA	10/16/15	HHC 2 SC Bde	Headquarters and Headquarters Company  Signal Brigade (Strategic)	Headquarters and Headquarters Company  Signal Brigade (Strategic)	18	12	103	0	133	UNIT	ARMY	REGUL	COMSPT	HQSTF	CO		72060794117641301	72060793789312041	20160930
14	WCDXAA	WCDX99	10/17/15	Aug HHC 2 SC	Augmentation Signal	Augmentation Signal	0	0	3	21	24	UNIT	ARMY	REGUL	COMSPT	SIG	AUG		72060793801813570	72060794117641301	20160930
13	WCDXFF	WCFJAA	10/16/15	181 SC Co	Signal Company (Strategic)	Signal Company (Strategic)	2	2	112	0	116	UNIT	ARMY	REGUL	COMSPT	SIG	CO		72060793789312046	72060793789312041	20160930
14	WCFJAA	WCFJ99	10/16/15	Aug 181 SC Co	Augmentation Signal	Augmentation Signal	0	0	0	47	47	UNIT	ARMY	REGUL	COMSPT	SIG	AUG		72060793801813573	72060793789312046	20160930
13	WCDXFF	WCD3AA	10/16/15	HHD 39 SC Bn	Signal Battalion (Strategic)	Signal Battalion (Strategic)	6	1	23	0	30	UNIT	ARMY	REGUL	COMSPT	SIG	BN		72060793789312048	72060793789312041	20160930
14	WCD3AA	WCE7AA	10/16/15	128 SC Co	Signal Company (Strategic)	Signal Company (Strategic)	2	1	42	0	45	UNIT	ARMY	REGUL	COMSPT	SIG	CO		72060793789312049	72060793789312048	20160930
15	WCE7AA	WCE799	10/16/15	Aug 128 SC Co	Augmentation Signal	Augmentation Signal	0	0	0	66	66	UNIT	ARMY	REGUL	COMSPT	SIG	AUG		72060793801813569	72060793789312049	20160930
13	WCDXFF	WDQ1AA	10/16/15	HHD 52 SC Bn	Headquarters and Headquarters Detachment Strategic Signal Battalion	Headquarters and Headquarters Detachment Strategic Signal Battalion	6	1	24	0	31	UNIT	ARMY	REGUL	COMSPT	HQSTF	DET		72060793789312042	72060793789312041	20160930
14	WDQ1AA	WDQ199	10/16/15	Aug HHD 52 SC	Augmentation Functional Support Team	Augmentation Functional Support Team	0	0	0	21	21	UNIT	ARMY	REGUL	COMSER	LOG	AUG		72060793801813572	72060793789312042	20160930
14	WDQ1AA	WFTXAA	10/16/15	587 SC Co	Signal Company (Strategic)	Signal Company (Strategic)	2	0	40	0	42	UNIT	ARMY	REGUL	COMSPT	SIG	CO		72060793789312043	72060793789312042	20160930
15	WFTXAA	WFTX99	10/16/15	Aug 587 SC Co	Augmentation Signal	Augmentation Signal	0	0	0	23	23	UNIT	ARMY	REGUL	COMSPT	SIG	AUG		72060793801813571	72060793789312043	20160930
13	WCDXFF	WCD9AA	10/16/15	HHD 102 SC Bn	Headquarters and Headquarters Detachment Strategic Signal Battalion	Headquarters and Headquarters Detachment Strategic Signal Battalion	6	1	51	0	58	UNIT	ARMY	REGUL	COMSPT	HQSTF	DET		72060793789312051	72060793789312041	20160930
14	WCD9AA	WCD999	10/16/15	Aug HHD 102 SC	Augmentation Functional Support Team	Augmentation Functional Support Team	0	0	0	66	66	UNIT	ARMY	REGUL	COMSER	LOG	AUG		72060793801813576	72060793789312051	20160930
13	WCDXFF	WCD7AA	10/16/15	HHD 509 SC Bn	Signal Battalion (Strategic)	Signal Battalion (Strategic)	6	0	29	0	35	UNIT	ARMY	REGUL	COMSPT	SIG	BN		72060793789312044	72060793789312041	20160930
14	WCD7AA	WCD799	10/16/15	Aug HHD 509 SC	Augmentation Functional Support Team	Augmentation Functional Support Team	0	0	0	27	27	UNIT	ARMY	REGUL	COMSER	LOG	AUG		72060793801813578	72060793789312044	20160930
12	WG86FF	WCE2FF		5 SC Ctr	Signal Center (Theater) ( NETOPS)	Signal Center (Theater) ( NETOPS)						UNIT	ARMY	REGUL	COMSPT	SIG	CTR		72060793789312053	72060793789312039	20160930
13	WCE2FF	WCE2AA	10/16/15	HQ 5 SC Ctr	Headquarters Signal Center (Theater) ( NETOPS)	Headquarters Signal Center (Theater) ( NETOPS)	6	1	16	0	23	UNIT	ARMY	REGUL	COMSPT	SIG	CTR		72060794099703511	72060793789312053	20160930
14	WCE2AA	WCE299	10/17/15	Aug HQ 5 SC Ctr	Augmentation Signal	Augmentation Signal	0	0	0	70	70	UNIT	ARMY	REGUL	COMSPT	SIG	AUG		72060793801813579	72060794099703511	20160930
12	WG86FF	W38CAA	10/01/15	5 SC Cmd	Government Owned Contractor Supported Maintenance Support Facility	Government Owned Contractor Supported Maintenance Support Facility	0	0	0	0	0	EXCMIL	ARMY	REGUL	HQ		ACT		72060793789312057	72060793789312039	20160930
12	WG86FF	W1TTAA	10/01/15	6981 CSC	Civilian Support Center	Civilian Support Center	0	0	0	86	86	UNIT	ARMY	REGUL	COMSPT	SIG	CTR		72060793789312056	72060793789312039	20160930
12	WG86FF	W6LVAA	10/01/15	TSC Europe	Theater Signal Command	Theater Signal Command	1	0	2	164	167	UNIT	ARMY	REGUL	COMSPT	SIG	MC		72060793789312040	72060793789312039	20160930
11	W4NHFF	WH4UFF		7 SC Cmd	Signal Command (Theater)	Signal Command (Theater)						EXCMIL	ARMY	REGUL	MILSVC		MC		72060794140226020	72060794023176565	20160930
12	WH4UFF	WH4UAA	10/16/15	HHC 7 SC Cmd	Headquarters and Headquarters Company Signal Command (Theater)	Headquarters and Headquarters Company Signal Command (Theater)	23	5	36	0	64	UNIT	ARMY	REGUL	COMSPT	HQSTF	CO		72060793789312111	72060794140226020	20160930
13	WH4UAA	WH4U99	10/17/15	Aug 7 SC Cmd	Augmentation Signal	Augmentation Signal	0	0	3	152	155	UNIT	ARMY	REGUL	COMSPT	SIG	AUG		72060793801813598	72060793789312111	20160930
12	WH4UFF	WCDPFF		2 SC Ctr	Signal Center (Theater) ( NETOPS)	Signal Center (Theater) ( NETOPS)						UNIT	ARMY	REGUL	COMSPT	SIG	CTR		72060793789312113	72060794140226020	20160930
13	WCDPFF	WCDPAA	10/16/15	HQ 2 SC Ctr	Headquarters Signal Center (Theater) ( NETOPS)	Headquarters Signal Center (Theater) ( NETOPS)	6	5	16	0	27	UNIT	ARMY	REGUL	COMSPT	SIG	CTR		72060794109134618	72060793789312113	20160930
14	WCDPAA	WCDP99	10/17/15	Aug HQ 2 SC Ctr	Augmentation Signal	Augmentation Signal	0	0	0	27	27	UNIT	ARMY	REGUL	COMSPT	SIG	AUG		72060793801813599	72060794109134618	20160930
12	WH4UFF	WCFQFF		7 SC Ctr	Signal Center (Theater) ( NETOPS)	Signal Center (Theater) ( NETOPS)						UNIT	ARMY	REGUL	COMSPT	SIG	CTR		72060793789312088	72060794140226020	20160930
13	WCFQFF	WCFQAA	10/16/15	HQ 7 SC Ctr	Headquarters Signal Center (Theater) ( NETOPS)	Headquarters Signal Center (Theater) ( NETOPS)	6	1	16	0	23	UNIT	ARMY	REGUL	COMSPT	SIG	CTR		72060794099703770	72060793789312088	20160930
14	WCFQAA	WCFQ99	10/16/15	Aug 7 SC Ctr	Augmentation Signal	Augmentation Signal	0	0	0	12	12	UNIT	ARMY	REGUL	COMSPT	SIG	AUG		72060793801813546	72060794099703770	20160930
12	WH4UFF	WDSXFF		21 SC Bde	Signal Brigade (Strategic)	Signal Brigade (Strategic)						UNIT	ARMY	REGUL	COMSPT	SIG	BDE		72060794077360079	72060794140226020	20160930
13	WDSXFF	WDSXAA	10/16/15	HHC 21 SC Bde	Headquarters and Headquarters Company  Signal Brigade (Strategic)	Headquarters and Headquarters Company  Signal Brigade (Strategic)	10	5	91	0	106	UNIT	ARMY	REGUL	COMSPT	HQSTF	CO		72060793789312087	72060794077360079	20160930
14	WDSXAA	WDSX99	10/17/15	Aug HHC 21 SC	Augmentation Signal	Augmentation Signal	0	0	3	37	40	UNIT	ARMY	REGUL	COMSPT	SIG	AUG		72060793801813547	72060793789312087	20160930
14	WDSXAA	WEWHAA	10/17/15	HHD 56 SC Bn	Headquarters and Headquarters Detachment Strategic Signal Battalion	Headquarters and Headquarters Detachment Strategic Signal Battalion	7	1	48	0	56	UNIT	ARMY	REGUL	COMSPT	HQSTF	DET		72060793789312089	72060793789312087	20160930
15	WEWHAA	WEWH99	10/16/15	Aug HHD 56 SC	Augmentation Signal	Augmentation Signal	0	0	1	10	11	UNIT	ARMY	REGUL	COMSPT	SIG	AUG		72060793801813554	72060793789312089	20160930
15	WEWHAA	WCE0AA	10/16/15	525 SC Co	Signal Company (Strategic)	Signal Company (Strategic)	2	0	25	0	27	UNIT	ARMY	REGUL	COMSPT	SIG	CO		72060793789312093	72060793789312089	20160930
16	WCE0AA	WCE099	10/16/15	Aug 525 SC Co	Augmentation Signal	Augmentation Signal	0	0	0	89	89	UNIT	ARMY	REGUL	COMSPT	SIG	AUG		72060793801813557	72060793789312093	20160930
14	WDSXAA	WJHXAA	10/17/15	114 SC Bn	Headquarters and Headquarters Detachment Strategic Signal Battalion	Headquarters and Headquarters Detachment Strategic Signal Battalion	6	1	72	0	79	UNIT	ARMY	REGUL	COMSPT	HQSTF	DET		72060793789312091	72060793789312087	20160930
15	WJHXAA	WJHX99	10/16/15	Aug HHD 114 SC	Augmentation Functional Support Team	Augmentation Functional Support Team	0	1	11	143	155	UNIT	ARMY	REGUL	COMSER	LOG	AUG		72060793801813556	72060793789312091	20160930
15	WJHXAA	WDBCAA	10/16/15	55 SC Co	Combat Camera Company	Combat Camera Company	5	0	174	0	179	UNIT	ARMY	REGUL	COMSPT	SIG	CO		72060793789312092	72060793789312091	20160930
16	WDBCAA	WDBC99	10/16/15	Aug 55 SC Co	Augmentation Signal	Augmentation Signal	0	0	0	2	2	UNIT	ARMY	REGUL	COMSPT	SIG	AUG		72060793801813555	72060793789312092	20160930
14	WDSXAA	WHBWAA	10/16/15	302 SC Bn	Headquarters and Headquarters Detachment Strategic Signal Battalion	Headquarters and Headquarters Detachment Strategic Signal Battalion	6	1	26	0	33	UNIT	ARMY	REGUL	COMSPT	HQSTF	DET		72060793789312094	72060793789312087	20160930
15	WHBWAA	WHBW99	10/16/15	HHD 302 SC Bn	Augmentation Functional Support Team	Augmentation Functional Support Team	0	0	1	29	30	UNIT	ARMY	REGUL	COMSER	LOG	AUG		72060793801813552	72060793789312094	20160930
15	WHBWAA	WEWNAA	10/16/15	298 SC Co	Signal Company (Strategic)	Signal Company (Strategic)	2	2	89	0	93	UNIT	ARMY	REGUL	COMSPT	SIG	CO		72060793789312098	72060793789312094	20160930
16	WEWNAA	WEWN99	10/16/15	Aug 298 SC Co	Augmentation Signal	Augmentation Signal	0	0	0	87	87	UNIT	ARMY	REGUL	COMSPT	SIG	AUG		72060793801813551	72060793789312098	20160930
15	WHBWAA	WDWFAA	10/16/15	327 SC Co	Signal Company (Strategic)	Signal Company (Strategic)	2	2	71	0	75	UNIT	ARMY	REGUL	COMSPT	SIG	CO		72060793789312099	72060793789312094	20160930
16	WDWFAA	WDWF99	10/16/15	Aug 327 SC Co	Augmentation Signal	Augmentation Signal	0	0	0	5	5	UNIT	ARMY	REGUL	COMSPT	SIG	AUG		72060793801813548	72060793789312099	20160930
15	WHBWAA	WECKAA	10/16/15	514 SC Co	Signal Company (Strategic)	Signal Company (Strategic)	2	2	111	0	115	UNIT	ARMY	REGUL	COMSPT	SIG	CO		72060793789312095	72060793789312094	20160930
16	WECKAA	WECK99	10/16/15	Aug 514 SC Co	Augmentation Signal	Augmentation Signal	0	0	0	48	48	UNIT	ARMY	REGUL	COMSPT	SIG	AUG		72060793801813553	72060793789312095	20160930
15	WHBWAA	WCEYAA	10/16/15	578 SC Co	Signal Company (Strategic)	Signal Company (Strategic)	2	2	53	0	57	UNIT	ARMY	REGUL	COMSPT	SIG	CO		72060793789312097	72060793789312094	20160930
16	WCEYAA	WCEY99	10/16/15	Aug 578 SC Co	Augmentation Signal	Augmentation Signal	0	0	0	3	3	UNIT	ARMY	REGUL	COMSPT	SIG	AUG		72060793801813550	72060793789312097	20160930
15	WHBWAA	WCF9AA	10/16/15	596 SC Co	Signal Company (Strategic)	Signal Company (Strategic)	2	1	92	0	95	UNIT	ARMY	REGUL	COMSPT	SIG	CO		72060793789312096	72060793789312094	20160930
16	WCF9AA	WCF999	10/16/15	Aug 596 SC Co	Augmentation Signal	Augmentation Signal	0	0	0	20	20	UNIT	ARMY	REGUL	COMSPT	SIG	AUG		72060793801813549	72060793789312096	20160930
12	WH4UFF	WCEHFF		93 SC Bde	Signal Brigade (Strategic)	Signal Brigade (Strategic)						UNIT	ARMY	REGUL	COMSPT	SIG	BDE		72060793789312114	72060794140226020	20160930
13	WCEHFF	WCEHAA	10/16/15	HHC 93 SC Bde	Headquarters and Headquarters Company  Signal Brigade (Strategic)	Headquarters and Headquarters Company  Signal Brigade (Strategic)	24	12	40	0	76	UNIT	ARMY	REGUL	COMSPT	HQSTF	CO		72060794099703601	72060793789312114	20160930
14	WCEHAA	WCEH99	10/17/15	Aug HHC 93 SC	Augmentation Signal	Augmentation Signal	0	0	3	113	116	UNIT	ARMY	REGUL	COMSPT	SIG	AUG		72060793801813600	72060794099703601	20160930
13	WCEHFF	W6SGAA	10/01/15	SC NEC APG	Army Signal Network Enterprise Center	Army Signal Network Enterprise Center	0	0	0	59	59	UNIT	ARMY	REGUL	COMSPT	SIG	CTR		72060793801813604	72060793789312114	20160930
13	WCEHFF	W6T6AA	10/01/15	SC NEC Adelphi	Army Signal Network Enterprise Center	Army Signal Network Enterprise Center	0	0	0	3	3	UNIT	ARMY	REGUL	COMSPT	SIG	CTR		72060793801813603	72060793789312114	20160930
13	WCEHFF	W6SZAA	10/01/15	SC NEC Carlisle	Army Signal Network Enterprise Center	Army Signal Network Enterprise Center	0	0	0	10	10	UNIT	ARMY	REGUL	COMSPT	SIG	CTR		72060793801813601	72060793789312114	20160930
13	WCEHFF	W6SBAA	10/01/15	SC NEC AP Hill	Army Signal Network Enterprise Center	Army Signal Network Enterprise Center	0	0	0	8	8	UNIT	ARMY	REGUL	COMSPT	SIG	CTR		72060793789571308	72060793789312114	20160930
13	WCEHFF	W6SHAA	10/01/15	SC NEC Belvoir	Army Signal Network Enterprise Center	Army Signal Network Enterprise Center	0	0	0	137	137	UNIT	ARMY	REGUL	COMSPT	SIG	CTR		72060793801813607	72060793789312114	20160930
13	WCEHFF	W6T3AA	10/01/15	SC NEC Benning	Army Signal Network Enterprise Center	Army Signal Network Enterprise Center	0	0	0	35	35	UNIT	ARMY	REGUL	COMSPT	SIG	CTR		72060793801813610	72060793789312114	20160930
13	WCEHFF	W6R3AA	10/01/15	SC NEC Bragg	Army Signal Network Enterprise Center	Army Signal Network Enterprise Center	0	0	0	214	214	UNIT	ARMY	REGUL	COMSPT	SIG	CTR		72060793789571318	72060793789312114	20160930
13	WCEHFF	W6T8AA	10/01/15	SC NEC Detrick	Army Signal Network Enterprise Center	Army Signal Network Enterprise Center	0	0	0	55	55	UNIT	ARMY	REGUL	COMSPT	SIG	CTR		72060793801813602	72060793789312114	20160930
13	WCEHFF	W6S8AA	10/01/15	SC NEC Dix	Army Signal Network Enterprise Center	Army Signal Network Enterprise Center	0	0	0	22	22	UNIT	ARMY	REGUL	COMSPT	SIG	CTR		72060793789571307	72060793789312114	20160930
13	WCEHFF	W6S5AA	10/01/15	SC NEC Drum	Army Signal Network Enterprise Center	Army Signal Network Enterprise Center	0	0	0	87	87	UNIT	ARMY	REGUL	COMSPT	SIG	CTR		72060793789571305	72060793789312114	20160930
13	WCEHFF	W6T0AA	10/01/15	SC NEC Eustis	Army Signal Network Enterprise Center	Army Signal Network Enterprise Center	0	0	0	26	26	UNIT	ARMY	REGUL	COMSPT	SIG	CTR		72060793801813613	72060793789312114	20160930
13	WCEHFF	W6SQAA	10/01/15	SC NEC Gordon	Army Signal Network Enterprise Center	Army Signal Network Enterprise Center	0	0	0	61	61	UNIT	ARMY	REGUL	COMSPT	SIG	CTR		72060793801813606	72060793789312114	20160930
13	WCEHFF	W6SEAA	10/01/15	SC NEC Hamilton	Army Signal Network Enterprise Center	Army Signal Network Enterprise Center	0	0	0	19	19	UNIT	ARMY	REGUL	COMSPT	SIG	CTR		72060793789571311	72060793789312114	20160930
13	WCEHFF	W6SRAA	10/01/15	SC NEC Jackson	Army Signal Network Enterprise Center	Army Signal Network Enterprise Center	0	0	0	41	41	UNIT	ARMY	REGUL	COMSPT	SIG	CTR		72060793801813614	72060793789312114	20160930
13	WCEHFF	W6T1AA	10/01/15	SC NEC Lee	Army Signal Network Enterprise Center	Army Signal Network Enterprise Center	0	0	0	56	56	UNIT	ARMY	REGUL	COMSPT	SIG	CTR		72060793801813612	72060793789312114	20160930
13	WCEHFF	W6R7AA	10/01/15	SC NEC Mea	Army Signal Network Enterprise Center	Army Signal Network Enterprise Center	0	0	0	62	62	UNIT	ARMY	REGUL	COMSPT	SIG	CTR		72060793789571306	72060793789312114	20160930
13	WCEHFF	W6R6AA	10/01/15	SC NEC Myer	Army Signal Network Enterprise Center	Army Signal Network Enterprise Center	0	0	0	16	16	UNIT	ARMY	REGUL	COMSPT	SIG	CTR		72060793789571315	72060793789312114	20160930
13	WCEHFF	W6STAA	10/01/15	SC NEC Rucker	Army Signal Network Enterprise Center	Army Signal Network Enterprise Center	0	0	0	21	21	UNIT	ARMY	REGUL	COMSPT	SIG	CTR		72060793801813608	72060793789312114	20160930
13	WCEHFF	W6R8AA	10/01/15	SC NEC Stewart	Army Signal Network Enterprise Center	Army Signal Network Enterprise Center	0	0	0	96	96	UNIT	ARMY	REGUL	COMSPT	SIG	CTR		72060793789571316	72060793789312114	20160930
13	WCEHFF	W6S9AA	10/01/15	SC NEC Miami	Army Signal Network Enterprise Center	Army Signal Network Enterprise Center	0	0	0	0	0	UNIT	ARMY	REGUL	COMSPT	SIG	CTR		72060793789571312	72060793789312114	20160930
13	WCEHFF	W6R2AA	10/01/15	SC NEC Nati	Army Signal Network Enterprise Center	Army Signal Network Enterprise Center	0	0	0	6	6	UNIT	ARMY	REGUL	COMSPT	SIG	CTR		72060793801813611	72060793789312114	20160930
13	WCEHFF	W6SJAA	10/01/15	SC NEC PA	Army Signal Network Enterprise Center	Army Signal Network Enterprise Center	0	0	0	9	9	UNIT	ARMY	REGUL	COMSPT	SIG	CTR		72060793801813609	72060793789312114	20160930
13	WCEHFF	W6S4AA	10/01/15	SC NEC RA	Army Signal Network Enterprise Center	Army Signal Network Enterprise Center	0	0	0	65	65	UNIT	ARMY	REGUL	COMSPT	SIG	CTR		72060793789571314	72060793789312114	20160930
13	WCEHFF	W6SPAA	10/01/15	SC NEC WP	Army Signal Network Enterprise Center	Army Signal Network Enterprise Center	0	0	0	74	74	UNIT	ARMY	REGUL	COMSPT	SIG	CTR		72060793801813605	72060793789312114	20160930
12	WH4UFF	WCDUFF		106 SC Bde	Signal Brigade (Strategic)	Signal Brigade (Strategic)						UNIT	ARMY	REGUL	COMSPT	SIG	BDE		72060793789312112	72060794140226020	20160930
13	WCDUFF	WCDUAA	10/16/15	HHC 106 SC Bde	Headquarters and Headquarters Company  Signal Brigade (Strategic)	Headquarters and Headquarters Company  Signal Brigade (Strategic)	24	12	40	0	76	UNIT	ARMY	REGUL	COMSPT	HQSTF	CO		72060794099703757	72060793789312112	20160930
