rho,rep,seed,D_within_team_mse,H_sorting_index,global_wss,centroid_sd,n_teams
0.9500000000000001,4,5507019,0.7004016376378431,0.2991837519573979,4223.421874956194,0.546815098221174,402
0.9500000000000001,5,5507020,0.6888429347310675,0.31074929716469535,4153.722896428337,0.5572839981099476,402
0.9500000000000001,6,5507021,0.6942324617288974,0.3053565797774518,4186.221744225251,0.552427305219047,402
0.9500000000000001,7,5507022,0.7064088920297126,0.2931729415056322,4259.6456189391665,0.5412942797136905,402
0.9500000000000001,8,5507023,0.711960954577822,0.28761759235341355,4293.124556104267,0.5361412451049196,402
0.9500000000000001,9,5507024,0.6972581681778149,0.30232908222853083,4204.466754112224,0.5496819272112378,402
0.9500000000000001,10,5507025,0.6835936739203333,0.31600166533274054,4122.06985373961,0.5619739454459985,402
0.9500000000000001,11,5507026,0.6943524764822531,0.30523649398005104,4186.945433187986,0.5523186696086078,402
0.9500000000000001,12,5507027,0.686212202145655,0.3133815870410155,4137.8595789383,0.5596393366578339,402
0.9500000000000001,13,5507028,0.7004556770804427,0.29912968052555966,4223.747732795069,0.5467656830855725,402
0.9500000000000001,14,5507029,0.6820919602731107,0.31750426793577036,4113.014520446857,0.5633084670119604,402
0.9500000000000001,15,5507030,0.7057291794603942,0.2938530564382352,4255.546952146176,0.5419217746318019,402
0.9500000000000001,16,5507031,0.6981636012241053,0.3014231132012525,4209.926515381355,0.5488577120314245,402
0.9500000000000001,17,5507032,0.687411373380053,0.31218170594409844,4145.09058148172,0.558566930546754,402
0.9500000000000001,18,5507033,0.6831295321148815,0.3164660818920073,4119.271078652735,0.562386750524578,402
0.9500000000000001,19,5507034,0.6717417940684762,0.3278605610344165,4050.6030182329114,0.5724216935197332,402
0.9500000000000001,20,5507035,0.6902953331243133,0.309296039008346,4162.480858739609,0.5559793666640538,402
0.9500000000000001,21,5507036,0.7181443047367884,0.28143058189273684,4330.410157562834,0.5303433647588015,402
0.9500000000000001,22,5507037,0.712950545773882,0.28662741535802894,4299.091791016508,0.5352175665153318,402
0.9500000000000001,23,5507038,0.7011829087348236,0.29840201837845237,4228.132939670986,0.5461002477070047,402
0.9500000000000001,24,5507039,0.7043241828856946,0.2952588847160137,4247.074822800739,0.5432165372986917,402
0.9500000000000001,25,5507040,0.6731578106102468,0.326443706266177,4059.1415979797885,0.5711834894937254,402
0.9500000000000001,26,5507041,0.709446289792626,0.2901337457219144,4277.961127449535,0.5384812898215215,402
0.9500000000000001,27,5507042,0.6706511094368,0.32895189130878166,4044.0261899039037,0.5733735953492064,402
0.9500000000000001,28,5507043,0.6989502398831208,0.3006360088828849,4214.669946495218,0.5481406292160387,402
0.9500000000000001,29,5507044,0.6977175781490204,0.30186940030457177,4207.236996238593,0.5492638811458979,402
1.0,0,5512015,0.6716142240310249,0.3279882065883458,4049.83377090708,0.5725331127973741,402
1.0,1,5512016,0.6536654043414304,0.3459476512779355,3941.602388178825,0.587999136852296,402
1.0,2,5512017,0.694634467974649,0.3049543355597091,4188.645841887133,0.5520633308831755,402
1.0,3,5512018,0.6840821395905575,0.3155129105099239,4125.015301731062,0.5615391791228088,402
1.0,4,5512019,0.6791026257692919,0.32049537200882194,4094.9888333888302,0.5659556197363743,402
1.0,5,5512020,0.6865623184769596,0.3130312634545219,4139.970780416066,0.5593264438621831,402
1.0,6,5512021,0.6861033865121884,0.3134904670890858,4137.203420668496,0.5597365476438779,402
1.0,7,5512022,0.6706728547441692,0.32893013312904007,4044.15731410734,0.5733546324364235,402
1.0,8,5512023,0.6884616424362249,0.31113081516967944,4151.423703890436,0.5576259919016068,402
1.0,9,5512024,0.6750547320044503,0.3245456619686209,4070.5800339868356,0.5695205503544408,402
1.0,10,5512025,0.6842776764034559,0.31531725794687204,4126.194388712839,0.5613650442243617,402
1.0,11,5512026,0.6769066136447377,0.32269268408675555,4081.7468802777685,0.5678923979379702,402
1.0,12,5512027,0.6753935184085079,0.32420667501624856,4072.622916003303,0.5692230414099271,402
1.0,13,5512028,0.6935453192087891,0.3060441290590852,4182.0782748289985,0.5530488857883056,402
1.0,14,5512029,0.6691919049364344,0.3304119596012002,4035.2271867666996,0.5746446591973522,402
1.0,15,5512030,0.6707607227641503,0.32884221309462414,4044.6871582678264,0.5732780010748059,402
1.0,16,5512031,0.6677382630465369,0.3318664619903027,4026.4617261706176,0.5759080883560662,402
1.0,17,5512032,0.6828806384004894,0.31671512294175397,4117.770249554951,0.5626079904160499,402
1.0,18,5512033,0.692863432009861,0.30672641990859373,4177.966495019462,0.5536650226180216,402
1.0,19,5512034,0.6806864707840198,0.3189105894197263,4104.53941882764,0.5645546195864981,402
1.0,20,5512035,0.6735381558043406,0.3260631359225885,4061.4350795001737,0.5708504475570945,402
1.0,21,5512036,0.6751685740339701,0.32443175254906753,4071.2665014248396,0.5694205960856223,402
1.0,22,5512037,0.6787322643573378,0.32086595266026197,4092.7555540747467,0.5662827252558017,402
1.0,23,5512038,0.6695612752305672,0.33004237065428466,4037.45448964032,0.5743231790985877,402
1.0,24,5512039,0.6592544592882009,0.34035528782900104,3975.3043895078513,0.5832271684277702,402
1.0,25,5512040,0.6743698131150844,0.32523098630320957,4066.449973083959,0.5701215450808634,402
1.0,26,5512041,0.694679296112021,0.30490948088583125,4188.9161555554865,0.5520227288513169,402
1.0,27,5512042,0.6786536167745512,0.32094464679934487,4092.281309150543,0.5663521629745263,402
1.0,28,5512043,0.6628914585923634,0.3367161355633481,3997.2354953119516,0.5801007935592848,402
1.0,29,5512044,0.6745104256356278,0.32509029054554783,4067.2978665828355,0.5699982137207517,402
