team_id,T_j_hat,A_hat_min,A_hat_max,L_C,roster_n,perf_span
91,-0.25840012141300517,-2.135567960179089,1.1227518052208225,0.21838665864198703,15,3.2583197653999116
92,0.47054276619297314,-0.6493729918745452,1.7668733514364527,0.2844635996441438,15,2.416246343310998
93,-0.3925678691707587,-2.135567960179089,1.2102272025978724,0.21380547888838689,15,3.3457951627769615
94,0.03711059768843093,-1.8473876787059413,1.8870858544346432,0.25079418481867716,15,3.7344735331405845
95,0.2678207459373451,-1.089270257735088,1.3424699196692456,0.26590292343958855,15,2.4317401774043335
96,-0.0626645097545896,-2.135567960179089,1.6988116799469213,0.23939598855302247,15,3.83437964012601
97,-0.2458776087018233,-1.1201676395522262,0.4786388788987511,0.21644894363775471,15,1.5988065184509774
98,0.16685071182873665,-1.7117734286009305,2.907586965600996,0.26238697595980737,15,4.619360394201927
99,-0.40769740372825386,-2.135567960179089,1.226535323674301,0.21007982876181985,15,3.36210328385339
100,-0.11695061043239942,-1.6852862703772957,1.2665603627677937,0.23048157096332245,15,2.9518466331450894
101,0.6563758089717763,-1.4494244328620707,2.667436731040039,0.31281783737837215,15,4.11686116390211
102,0.5124586843925409,-1.3276746908777184,1.745431366207796,0.29266755572176434,15,3.073106057085514
103,0.36584090941534875,-2.135567960179089,3.201103918953276,0.28404931238186804,15,5.336671879132365
104,0.9325229544102382,-0.39789553124208715,2.5473616137595614,0.3330490322447556,15,2.9452571450016487
105,0.5270777908435103,-1.1584648358352339,2.331950473713678,0.2960342452912606,15,3.490415309548912
106,-0.5496899544833888,-2.135567960179089,1.2775908853526143,0.19786345668842334,15,3.4131588455317035
107,0.21912479765074896,-2.135567960179089,3.0876996415217133,0.26966122430916933,15,5.223267601700803
108,-0.21972970346787069,-1.503593658702888,1.7469367807304914,0.2248771993654331,15,3.2505304394333794
109,0.051943418392457065,-1.4806127750128442,1.6233052764271854,0.24729333537229692,15,3.1039180514400293
110,0.5427495170171348,-1.3902741287830174,2.1967790055620657,0.29484250221077296,15,3.587053134345083
