athlete_id,team_id,distinct_games,total_minutes,game_rows,canonical_team_id,kept
3136697,238,35,777.0,35,238,True
3136698,238,35,1166.0,35,238,True
3136699,238,35,620.0,35,238,True
3136700,238,35,637.0,35,238,True
3136745,77,32,70.0,32,77,True
3136746,77,32,780.0,32,77,True
3136747,77,32,467.0,32,77,True
3136748,77,32,3.0,32,77,True
3136749,77,32,1066.0,32,77,True
3136750,77,32,210.0,32,77,True
3136776,194,35,1188.0,35,194,True
3136777,194,35,771.0,35,194,True
3136778,194,35,0.0,35,194,True
3136779,194,35,327.0,35,194,True
3136780,213,34,243.0,34,213,True
3136781,213,34,3.0,34,213,True
3136782,213,34,979.0,34,213,True
3136801,16,33,69.0,33,16,True
3136802,16,33,9.0,33,16,True
3136803,16,33,106.0,33,16,True
3136804,16,33,19.0,33,16,True
3136805,16,33,8.0,33,16,True
3136845,253,3,0.0,3,253,True
3136846,253,29,497.0,29,253,True
3136847,253,29,197.0,29,253,True
3136848,253,29,131.0,29,253,True
3136849,253,29,223.0,29,253,True
3136850,2692,30,0.0,30,2692,True
3136851,2692,30,797.0,30,2692,True
3136852,2692,30,387.0,30,2692,True
3136853,2692,30,0.0,30,2692,True
3136854,2692,30,304.0,30,2692,True
3136855,2692,30,372.0,30,2692,True
3136896,2006,35,601.0,35,2006,True
3136897,2006,35,796.0,35,2006,True
3136908,189,33,473.0,33,189,True
3136909,189,33,709.0,33,189,True
3136910,189,33,545.0,33,189,True
3136911,189,33,54.0,33,189,True
3136912,189,33,0.0,33,189,True
3136929,2084,33,974.0,33,2084,True
3136930,2084,33,14.0,33,2084,True
3136931,2084,33,31.0,33,2084,True
3136932,2084,33,715.0,33,2084,True
3136933,2084,33,388.0,33,2084,True
3136934,2084,33,0.0,33,2084,True
3136937,2117,32,508.0,32,2117,True
3136938,2117,32,0.0,32,2117,True
3136939,2117,32,276.0,32,2117,True
3136940,2309,35,0.0,35,2309,True
3136941,2309,35,429.0,35,2309,True
3136942,2309,35,92.0,35,2309,True
3136981,193,32,603.0,32,193,True
3136982,193,32,79.0,32,193,True
3136983,193,32,457.0,32,193,True
3136985,193,32,256.0,32,193,True
3136989,2509,34,889.0,34,2509,True
3136990,2509,34,496.0,34,2509,True
3136991,2509,34,667.0,34,2509,True
3136992,2509,34,42.0,34,2509,True
3136993,2509,34,407.0,34,2509,True
3136994,275,40,17.0,40,275,True
3136995,275,40,0.0,40,275,True
3136996,275,40,0.0,40,275,True
3137001,195,30,875.0,30,195,True
3137002,195,30,563.0,30,195,True
3137003,2649,33,208.0,33,2649,True
3137004,2649,33,0.0,33,2649,True
3137005,2649,33,345.0,33,2649,True
3137150,236,32,24.0,32,236,True
3137151,236,32,405.0,32,236,True
3137152,236,32,377.0,32,236,True
3137153,236,32,0.0,32,236,True
3137155,236,32,0.0,32,236,True
3137156,236,32,64.0,32,236,True
3137157,2643,30,36.0,30,2643,True
3137158,2643,30,91.0,30,2643,True
3137159,2643,30,746.0,30,2643,True
3137161,2382,35,0.0,35,2382,True
3137162,2382,35,397.0,35,2382,True
3137163,2382,35,473.0,35,2382,True
3137165,2382,35,25.0,35,2382,True
3137166,2382,35,107.0,35,2382,True
3137167,2382,35,43.0,35,2382,True
3137168,2382,35,501.0,35,2382,True
3137169,2430,33,379.0,33,2430,True
3137170,2430,33,0.0,33,2430,True
3137171,2430,33,28.0,33,2430,True
3137172,2430,33,0.0,33,2430,True
3137219,2535,32,610.0,32,2535,True
3137220,2535,32,393.0,32,2535,True
3137221,2535,32,962.0,32,2535,True
3137222,2535,32,693.0,32,2535,True
3137223,2535,32,856.0,32,2535,True
3137224,2535,32,15.0,32,2535,True
3137225,2535,32,288.0,32,2535,True
3137231,2747,35,304.0,35,2747,True
3137232,2747,35,0.0,35,2747,True
3137233,2747,35,15.0,35,2747,True
3137234,2747,35,265.0,35,2747,True
3137242,13,29,197.0,29,13,True
3137243,13,29,0.0,29,13,True
3137244,2463,33,457.0,33,2463,True
3137245,2463,33,0.0,33,2463,True
3137246,2463,33,0.0,33,2463,True
3137247,2463,33,29.0,33,2463,True
3137248,2463,33,291.0,33,2463,True
3137249,2463,33,0.0,33,2463,True
3137250,2463,33,0.0,33,2463,True
3137251,2463,33,0.0,33,2463,True
3137252,299,33,435.0,33,299,True
3137253,299,33,370.0,33,299,True
3137254,299,33,259.0,33,299,True
3137255,299,33,0.0,33,299,True
3137256,299,33,416.0,33,299,True
3137257,302,32,0.0,32,302,True
3137259,2540,33,733.0,33,2540,True
3137260,2540,33,0.0,33,2540,True
3137261,2540,33,420.0,33,2540,True
3137262,2540,33,27.0,33,2540,True
3137263,2540,33,0.0,33,2540,True
3137264,2540,33,16.0,33,2540,True
3137265,2540,33,0.0,33,2540,True
3137266,2540,33,0.0,33,2540,True
3137694,36,34,813.0,34,36,True
3137696,36,34,0.0,34,36,True
3137697,36,34,0.0,34,36,True
3137698,278,31,0.0,31,278,True
3137699,278,31,0.0,31,278,True
3137700,278,32,195.0,32,278,True
3137701,278,32,484.0,32,278,True
3137702,2440,31,734.0,31,2440,True
3137703,2440,31,133.0,31,2440,True
3137704,2440,31,318.0,31,2440,True
3137705,2440,31,736.0,31,2440,True
3137706,167,31,344.0,31,167,True
3137707,167,31,254.0,31,167,True
3137708,167,31,357.0,31,167,True
3137709,167,31,360.0,31,167,True
3137710,167,31,0.0,31,167,True
3137711,21,36,175.0,36,21,True
3137712,21,36,709.0,36,21,True
3137713,21,36,0.0,36,21,True
3137714,21,36,459.0,36,21,True
3137715,23,30,168.0,30,23,True
3137716,23,30,485.0,30,23,True
3137717,23,30,704.0,30,23,True
3137718,23,30,328.0,30,23,True
3137719,23,30,401.0,30,23,True
3137720,328,31,73.0,31,328,True
3137721,328,31,911.0,31,328,True
3137722,328,31,727.0,31,328,True
3137723,328,31,10.0,31,328,True
3137724,328,31,268.0,31,328,True
3137726,328,31,0.0,31,328,True
3137727,328,31,996.0,31,328,True
3137728,328,31,269.0,31,328,True
3137729,2439,33,520.0,33,2439,True
3137730,2439,33,947.0,33,2439,True
3137731,2439,33,562.0,33,2439,True
3137732,2439,33,827.0,33,2439,True
3137733,2439,33,742.0,33,2439,True
3137768,2751,35,166.0,35,2751,True
3137769,2751,35,63.0,35,2751,True
3137771,2751,35,224.0,35,2751,True
3137772,2751,35,0.0,35,2751,True
3137795,57,33,751.0,33,57,True
3137796,57,33,0.0,33,57,True
3137797,57,33,7.0,33,57,True
3137798,57,33,628.0,33,57,True
3138145,2390,38,459.0,38,2390,True
3138146,2390,38,503.0,38,2390,True
3138147,2390,38,593.0,38,2390,True
3138148,2390,38,360.0,38,2390,True
3138149,2390,38,6.0,38,2390,True
3138154,153,38,301.0,38,153,True
3138155,153,38,397.0,38,153,True
3138156,153,38,1031.0,38,153,True
3138158,152,36,686.0,36,152,True
3138159,152,36,10.0,36,152,True
3138160,152,36,597.0,36,152,True
3138161,152,36,216.0,36,152,True
3138190,87,38,62.0,38,87,True
3138191,87,38,194.0,38,87,True
3138192,87,38,386.0,38,87,True
3138195,221,34,0.0,34,221,True
3138196,221,34,115.0,34,221,True
3138197,221,34,185.0,34,221,True
3138200,258,34,0.0,34,258,True
3138201,258,34,496.0,34,258,True
3138202,258,34,63.0,34,258,True
3138203,258,34,264.0,34,258,True
3138206,2670,36,430.0,36,2670,True
3138207,2670,36,361.0,36,2670,True
3138208,2670,36,157.0,36,2670,True
3138209,2670,36,666.0,36,2670,True
3138212,325,34,151.0,34,325,True
3138213,325,34,0.0,34,325,True
3138214,325,34,316.0,34,325,True
3138215,325,34,19.0,34,325,True
3138222,154,32,815.0,32,154,True
3138223,154,32,77.0,32,154,True
3138224,154,32,713.0,32,154,True
3138225,71,33,368.0,33,71,True
3138226,71,33,553.0,33,71,True
3138227,71,33,864.0,33,71,True
3138228,71,33,0.0,33,71,True
3138229,71,33,999.0,33,71,True
3138230,71,33,267.0,33,71,True
3138231,225,31,56.0,31,225,True
3138233,225,31,16.0,31,225,True
3138234,225,31,292.0,31,225,True
3138235,225,31,178.0,31,225,True
3138236,225,31,414.0,31,225,True
3138237,2181,31,0.0,31,2181,True
3138238,2181,31,371.0,31,2181,True
3138239,2181,31,300.0,31,2181,True
3138240,2181,31,515.0,31,2181,True
3138241,2181,31,0.0,31,2181,True
3138242,2181,31,926.0,31,2181,True
3138245,172,30,172.0,30,172,True
3138246,172,30,156.0,30,172,True
3138247,172,30,17.0,30,172,True
3138248,172,30,100.0,30,172,True
3138249,159,29,195.0,29,159,True
3138250,159,29,53.0,29,159,True
3138251,159,29,4.0,29,159,True
3138252,159,29,609.0,29,159,True
3138253,2287,35,57.0,35,2287,True
3138254,2287,35,351.0,35,2287,True
3138255,2287,35,232.0,35,2287,True
3138256,2287,35,734.0,35,2287,True
3138257,163,30,868.0,30,163,True
3138258,163,30,151.0,30,163,True
3138259,163,30,12.0,30,163,True
3138260,163,30,9.0,30,163,True
3138261,163,30,68.0,30,163,True
3138262,43,32,43.0,32,43,True
3138264,43,32,0.0,32,43,True
3138265,43,32,595.0,32,43,True
3138266,43,32,35.0,32,43,True
3138267,282,31,688.0,31,282,True
3138268,282,31,125.0,31,282,True
3138269,282,31,41.0,31,282,True
3138270,282,31,244.0,31,282,True
3138271,2099,33,0.0,33,2099,True
3138272,2099,33,95.0,33,2099,True
3138273,2099,33,829.0,33,2099,True
3138274,2350,37,678.0,37,2350,True
3138276,2350,37,935.0,37,2350,True
3138277,2350,37,289.0,37,2350,True
3138278,2350,37,119.0,37,2350,True
3138279,2350,37,720.0,37,2350,True
3138280,2350,36,7.0,36,2350,True
3138281,2350,37,764.0,37,2350,True
3138282,2217,31,227.0,31,2217,True
3138283,2217,31,3.0,31,2217,True
3138284,2217,31,1.0,31,2217,True
3138285,2217,31,784.0,31,2217,True
3138286,2217,31,815.0,31,2217,True
3138287,2217,31,623.0,31,2217,True
3138288,2217,31,21.0,31,2217,True
3138289,2623,31,61.0,31,2623,True
3138290,2623,31,593.0,31,2623,True
3138291,2623,31,10.0,31,2623,True
3138292,2623,31,536.0,31,2623,True
3138293,2623,31,710.0,31,2623,True
3138294,2623,31,708.0,31,2623,True
3138468,2363,33,0.0,33,2363,True
3138469,2363,33,232.0,33,2363,True
3138470,2363,33,234.0,33,2363,True
3138471,2363,33,18.0,33,2363,True
3138472,2368,32,0.0,32,2368,True
3138473,2368,32,203.0,32,2368,True
3138474,2368,32,782.0,32,2368,True
3138475,2368,32,322.0,32,2368,True
3138476,2368,32,66.0,32,2368,True
3138477,315,30,139.0,30,315,True
3138478,315,30,510.0,30,315,True
3138479,315,30,207.0,30,315,True
3138480,315,30,88.0,30,315,True
3138481,315,30,77.0,30,315,True
3138490,2520,33,125.0,33,2520,True
3138491,2520,33,93.0,33,2520,True
3138492,2520,33,0.0,33,2520,True
3138493,2561,31,396.0,31,2561,True
3138494,2561,31,0.0,31,2561,True
3138495,2561,31,314.0,31,2561,True
3138496,2046,30,288.0,30,2046,True
3138497,2046,30,0.0,30,2046,True
3138498,2046,30,644.0,30,2046,True
3138499,2046,30,238.0,30,2046,True
3138500,2046,30,904.0,30,2046,True
3138501,2046,30,59.0,30,2046,True
3138504,2057,33,661.0,33,2057,True
3138505,2057,33,188.0,33,2057,True
3138509,2413,34,470.0,34,2413,True
3138510,2413,34,331.0,34,2413,True
3138511,2413,34,242.0,34,2413,True
3138512,2413,34,235.0,34,2413,True
3138513,93,35,404.0,35,93,True
3138515,93,35,312.0,35,93,True
3138547,2546,30,93.0,30,2546,True
3138548,2546,30,77.0,30,2546,True
3138550,2546,30,120.0,30,2546,True
3138551,2546,30,460.0,30,2546,True
3138552,2565,28,175.0,28,2565,True
3138553,2565,28,498.0,28,2565,True
3138555,2565,28,162.0,28,2565,True
3138556,2565,28,134.0,28,2565,True
3138566,2630,34,37.0,34,2630,True
3138567,2630,34,0.0,34,2630,True
3138568,2630,34,0.0,34,2630,True
3138569,2630,34,466.0,34,2630,True
3138570,2630,34,184.0,34,2630,True
3138571,2634,31,0.0,31,2634,True
3138572,2634,31,593.0,31,2634,True
3138573,2634,31,804.0,31,2634,True
3138574,2634,31,631.0,31,2634,True
3138575,2634,31,842.0,31,2634,True
3138576,2634,31,707.0,31,2634,True
3138577,2634,31,674.0,31,2634,True
3138578,2634,31,232.0,31,2634,True
3138579,2634,31,668.0,31,2634,True
3138582,2635,30,842.0,30,2635,True
3138583,2635,30,0.0,30,2635,True
3138584,2635,30,539.0,30,2635,True
3138585,2635,30,22.0,30,2635,True
3138586,2635,30,0.0,30,2635,True
3138587,2635,30,816.0,30,2635,True
3141192,2026,29,654.0,29,2026,True
3141193,2026,29,300.0,29,2026,True
3141194,2026,29,0.0,29,2026,True
3141195,2026,29,53.0,29,2026,True
3141196,2026,29,420.0,29,2026,True
3141197,2026,29,146.0,29,2026,True
3141198,2026,29,25.0,29,2026,True
3141209,2032,29,434.0,29,2032,True
3141210,2032,29,0.0,29,2032,True
3141211,2032,29,0.0,29,2032,True
3141212,2032,29,222.0,29,2032,True
3141213,2032,29,312.0,29,2032,True
3141214,2032,29,0.0,29,2032,True
3141215,2032,29,1039.0,29,2032,True
3141217,2032,29,322.0,29,2032,True
3141218,2032,29,26.0,29,2032,True
3141252,290,30,0.0,30,290,True
3141253,290,31,154.0,31,290,True
3141254,290,31,940.0,31,290,True
3141255,290,31,656.0,31,290,True
3141256,290,30,0.0,30,290,True
3141257,290,30,0.0,30,290,True
3141258,290,31,98.0,31,290,True
3141259,290,30,0.0,30,290,True
3141260,2247,35,251.0,35,2247,True
3141261,2247,35,13.0,35,2247,True
3141262,2247,35,208.0,35,2247,True
3141263,2247,35,0.0,35,2247,True
3141264,2247,35,16.0,35,2247,True
3141265,2247,35,0.0,35,2247,True
3141266,309,36,752.0,36,309,True
3141267,309,36,921.0,36,309,True
3141268,309,36,674.0,36,309,True
3141269,309,36,200.0,36,309,True
3141270,309,36,845.0,36,309,True
3141271,309,36,0.0,36,309,True
3142238,2483,1,0.0,1,2483,True
3142689,2099,1,0.0,1,2099,True
3142690,2099,1,0.0,1,2099,True
3142691,2099,1,0.0,1,2099,True
3142716,2405,1,0.0,1,2405,True
3142721,2405,1,0.0,1,2405,True
3143546,2433,38,0.0,38,2433,True
3143547,2433,38,119.0,38,2433,True
3143548,2433,38,677.0,38,2433,True
3143549,2433,38,0.0,38,2433,True
3143550,2433,38,1166.0,38,2433,True
3143551,2433,38,1059.0,38,2433,True
3143558,6,33,140.0,33,6,True
3143559,6,33,644.0,33,6,True
3143560,6,33,1032.0,33,6,True
3143561,6,33,910.0,33,6,True
3143562,6,32,61.0,32,6,True
3143563,250,31,11.0,31,250,True
3143564,250,31,130.0,31,250,True
3143565,250,31,673.0,31,250,True
3143566,250,31,536.0,31,250,True
3143567,250,31,607.0,31,250,True
3143730,326,31,45.0,31,326,True
3143731,326,31,378.0,31,326,True
3143732,326,31,664.0,31,326,True
3143733,326,31,612.0,31,326,True
3143735,326,31,29.0,31,326,True
3143736,326,31,45.0,31,326,True
3143737,326,31,13.0,31,326,True
3143748,2653,29,3.0,29,2653,True
3143749,2653,29,289.0,29,2653,True
3143750,2653,29,1006.0,29,2653,True
3143751,2653,29,1.0,29,2653,True
3143752,2653,29,117.0,29,2653,True
3143753,2653,29,0.0,29,2653,True
3143754,2653,29,0.0,29,2653,True
3143755,2653,29,1013.0,29,2653,True
3143756,2031,31,0.0,31,2031,True
3143757,2031,31,78.0,31,2031,True
3143758,2031,31,0.0,31,2031,True
3143759,2031,31,725.0,31,2031,True
3143760,2031,31,125.0,31,2031,True
3143992,2335,32,365.0,32,2335,True
3143993,2335,32,28.0,32,2335,True
3143994,2335,32,176.0,32,2335,True
3143995,2335,32,630.0,32,2335,True
3143996,2335,32,525.0,32,2335,True
3143997,2335,32,19.0,32,2335,True
3143998,2515,34,610.0,34,2515,True
3143999,2515,34,0.0,34,2515,True
3146181,2032,1,0.0,1,2032,True
3146182,2032,1,0.0,1,2032,True
3146183,2032,1,0.0,1,2032,True
3146184,2032,1,0.0,1,2032,True
3146185,2032,1,0.0,1,2032,True
3146268,2433,1,0.0,1,2433,True
3146269,2433,1,0.0,1,2433,True
3146270,2433,1,0.0,1,2433,True
3146271,2433,1,0.0,1,2433,True
3146272,2433,1,0.0,1,2433,True
3146273,2433,1,0.0,1,2433,True
3146550,2501,33,248.0,33,2501,True
3146551,2501,33,722.0,33,2501,True
3146552,2501,33,112.0,33,2501,True
3146553,2501,33,52.0,33,2501,True
3146554,2501,33,312.0,33,2501,True
3146555,2608,31,12.0,31,2608,True
3146556,2608,31,0.0,31,2608,True
3146557,2608,31,105.0,31,2608,True
3146558,2608,31,0.0,31,2608,True
3147337,2066,32,986.0,32,2066,True
3147338,2066,31,0.0,31,2066,True
3147339,2066,32,613.0,32,2066,True
3147340,2066,32,812.0,32,2066,True
3147341,2066,31,0.0,31,2066,True
3147344,2066,32,378.0,32,2066,True
3147345,2066,32,1011.0,32,2066,True
3147346,311,30,956.0,30,311,True
3147347,311,30,620.0,30,311,True
3147351,41,35,1100.0,35,41,True
3147352,41,35,155.0,35,41,True
3147353,151,33,12.0,33,151,True
3147354,151,33,458.0,33,151,True
3147355,151,33,798.0,33,151,True
3147356,151,33,239.0,33,151,True
3147357,218,37,635.0,37,218,True
3147360,97,36,589.0,36,97,True
3147361,97,36,22.0,36,97,True
3147362,97,36,106.0,36,97,True
3147363,97,36,236.0,36,97,True
3147364,97,26,16.0,26,97,True
3147365,97,36,166.0,36,97,True
3147365,30,1,0.0,1,97,False
3147366,97,36,623.0,36,97,True
3147460,111,35,448.0,35,111,True
3147463,119,32,613.0,32,119,True
3147464,119,32,0.0,32,119,True
3147465,119,32,610.0,32,119,True
3147466,119,32,545.0,32,119,True
3147475,295,35,255.0,35,295,True
3147476,295,35,0.0,35,295,True
3147485,270,30,643.0,30,270,True
3147486,270,30,0.0,30,270,True
3147487,270,30,25.0,30,270,True
3147488,270,30,0.0,30,270,True
3147498,259,33,318.0,33,259,True
3147499,259,33,661.0,33,259,True
3147500,259,33,863.0,33,259,True
3147501,259,33,978.0,33,259,True
3147502,259,33,428.0,33,259,True
3147503,259,33,535.0,33,259,True
3147541,2378,30,846.0,30,2378,True
3147542,2378,30,1048.0,30,2378,True
3147543,2378,30,201.0,30,2378,True
3147544,2378,30,0.0,30,2378,True
3147590,294,32,342.0,32,294,True
3147591,294,32,8.0,32,294,True
3147592,294,32,906.0,32,294,True
3147594,294,32,625.0,32,294,True
3147595,294,31,369.0,31,294,True
3147596,2325,33,37.0,33,2325,True
3147597,2325,33,142.0,33,2325,True
3147598,2325,33,0.0,33,2325,True
3147613,197,32,179.0,32,197,True
3147614,197,32,32.0,32,197,True
3147615,197,32,331.0,32,197,True
3147616,197,32,672.0,32,197,True
3147617,197,32,420.0,32,197,True
3147618,197,32,348.0,32,197,True
3147623,305,32,364.0,32,305,True
3147624,305,32,264.0,32,305,True
3147625,305,32,544.0,32,305,True
3147656,222,36,521.0,36,222,True
3147657,222,36,0.0,36,222,True
3147658,222,36,27.0,36,222,True
3147669,84,33,989.0,33,84,True
3147670,84,34,240.0,34,84,True
3147671,84,34,917.0,34,84,True
3147672,84,34,49.0,34,84,True
3147673,84,34,15.0,34,84,True
3147674,84,34,332.0,34,84,True
3147675,84,34,23.0,34,84,True
3147676,84,34,17.0,34,84,True
3147687,127,39,148.0,39,127,True
3147688,127,39,435.0,39,127,True
3147689,127,39,0.0,39,127,True
3147690,127,39,758.0,39,127,True
3148862,112358,30,431.0,30,112358,True
3148863,112358,30,158.0,30,112358,True
3148864,112358,30,888.0,30,112358,True
3148865,112358,30,174.0,30,112358,True
3148866,112358,30,937.0,30,112358,True
3148867,112358,30,0.0,30,112358,True
3148919,2239,31,431.0,31,2239,True
3148920,2239,31,0.0,31,2239,True
3148921,2239,31,0.0,31,2239,True
3148922,2239,31,460.0,31,2239,True
3148927,62,35,715.0,35,62,True
3148928,62,35,1155.0,35,62,True
3148930,62,34,2.0,34,62,True
3148931,62,34,0.0,34,62,True
3148950,300,34,0.0,34,300,True
3148951,300,34,0.0,34,300,True
3148952,300,34,62.0,34,300,True
3148954,2612,34,217.0,34,2612,True
3148955,2612,33,19.0,33,2612,True
3148956,2612,33,223.0,33,2612,True
3148957,2612,34,165.0,34,2612,True
3148966,2050,30,734.0,30,2050,True
3148967,2050,30,0.0,30,2050,True
3148968,2050,30,118.0,30,2050,True
3148969,2050,30,272.0,30,2050,True
3148970,2050,30,0.0,30,2050,True
3148971,2050,30,889.0,30,2050,True
3148982,2199,35,538.0,35,2199,True
3148983,2199,35,494.0,35,2199,True
3148984,2199,35,0.0,35,2199,True
3148985,2199,35,406.0,35,2199,True
3148986,339,36,192.0,36,339,True
3148987,339,36,0.0,36,339,True
3148990,2460,35,465.0,35,2460,True
3148991,2460,35,0.0,35,2460,True
3148992,79,33,844.0,33,79,True
3148993,79,33,0.0,33,79,True
3148994,79,33,127.0,33,79,True
3148995,79,33,733.0,33,79,True
3148996,79,33,57.0,33,79,True
3148997,79,33,0.0,33,79,True
3148998,2724,35,285.0,35,2724,True
3148999,2724,35,107.0,35,2724,True
3149000,2724,35,191.0,35,2724,True
3149001,2724,35,482.0,35,2724,True
3149002,2724,35,212.0,35,2724,True
3149003,2724,35,37.0,35,2724,True
3149004,2724,35,192.0,35,2724,True
3149007,68,34,352.0,34,68,True
3149008,68,34,164.0,34,68,True
3149009,68,34,0.0,34,68,True
3149010,68,34,358.0,34,68,True
3149011,68,34,259.0,34,68,True
3149013,2197,33,1145.0,33,2197,True
3149014,2197,33,730.0,33,2197,True
3149015,2197,33,246.0,33,2197,True
3149016,2197,33,260.0,33,2197,True
3149017,2197,33,749.0,33,2197,True
3149018,2083,34,441.0,34,2083,True
3149019,2083,34,622.0,34,2083,True
3149020,2083,34,830.0,34,2083,True
3149021,2083,34,359.0,34,2083,True
3149022,322,33,60.0,33,322,True
3149023,322,33,296.0,33,322,True
3149030,46,33,834.0,33,46,True
3149031,46,33,453.0,33,46,True
3149032,46,33,661.0,33,46,True
3149033,46,33,607.0,33,46,True
3149034,46,33,12.0,33,46,True
3149035,2005,31,128.0,31,2005,True
3149036,2005,31,558.0,31,2005,True
3149037,2005,29,0.0,29,2005,True
3149038,2005,31,20.0,31,2005,True
3149039,2005,31,864.0,31,2005,True
3149040,2005,31,23.0,31,2005,True
3149041,2005,31,10.0,31,2005,True
3149042,2005,31,219.0,31,2005,True
3149043,2005,31,16.0,31,2005,True
3149044,2005,31,5.0,31,2005,True
3149045,55,31,737.0,31,55,True
3149046,55,31,336.0,31,55,True
3149047,55,30,0.0,30,55,True
3149048,55,31,653.0,31,55,True
3149049,55,31,196.0,31,55,True
3149050,55,30,0.0,30,55,True
3149051,44,33,0.0,33,44,True
3149052,44,33,48.0,33,44,True
3149053,44,33,45.0,33,44,True
3149054,2633,32,457.0,32,2633,True
3149055,2633,32,0.0,32,2633,True
3149056,2633,32,475.0,32,2633,True
3149057,2633,32,103.0,32,2633,True
3149058,2633,32,364.0,32,2633,True
3149059,2633,32,214.0,32,2633,True
3149060,2633,32,992.0,32,2633,True
3149467,292,31,491.0,31,292,True
3149468,292,31,5.0,31,292,True
3149469,292,31,400.0,31,292,True
3149470,292,31,329.0,31,292,True
3149471,292,31,859.0,31,292,True
3149472,292,31,0.0,31,292,True
3149662,166,34,216.0,34,166,True
3149665,166,34,220.0,34,166,True
3149666,166,34,0.0,34,166,True
3149667,166,34,589.0,34,166,True
3149672,166,34,227.0,34,166,True
3149673,166,34,1048.0,34,166,True
3149674,166,34,0.0,34,166,True
3149897,164,32,39.0,32,164,True
3149898,164,32,0.0,32,164,True
3149899,164,32,298.0,32,164,True
3149900,164,32,486.0,32,164,True
3149901,164,32,0.0,32,164,True
3149902,164,32,643.0,32,164,True
3149934,113,32,742.0,32,113,True
3149935,113,32,293.0,32,113,True
3149937,239,10,0.0,10,239,True
3149938,239,34,36.0,34,239,True
3149939,239,34,1005.0,34,239,True
3149942,2377,31,17.0,31,2377,True
3149943,2377,31,195.0,31,2377,True
3149947,2885,33,430.0,33,2885,True
3151391,103,32,0.0,32,103,True
3151394,2226,28,508.0,28,2226,True
3151395,2226,28,709.0,28,2226,True
3151396,2226,28,31.0,28,2226,True
3151397,2226,28,6.0,28,2226,True
3151398,2226,28,1.0,28,2226,True
3151414,2448,32,645.0,32,2448,True
3151415,2448,32,110.0,32,2448,True
3151416,2448,32,0.0,32,2448,True
3151417,2448,32,520.0,32,2448,True
3151422,2459,30,0.0,30,2459,True
3151423,2459,30,0.0,30,2459,True
3151437,2447,29,210.0,29,2447,True
3151438,2447,29,0.0,29,2447,True
3151440,2447,29,180.0,29,2447,True
3151441,2447,29,0.0,29,2447,True
3151442,2447,29,665.0,29,2447,True
3151454,357,34,495.0,34,357,True
3151455,357,34,193.0,34,357,True
3151456,2193,30,355.0,30,2193,True
3151457,2193,30,93.0,30,2193,True
3151458,2193,30,0.0,30,2193,True
3151461,231,33,641.0,33,231,True
3151462,231,33,577.0,33,231,True
3151463,231,33,29.0,33,231,True
3151464,231,33,826.0,33,231,True
3151465,231,33,980.0,33,231,True
3151468,2717,32,443.0,32,2717,True
3151469,2717,32,413.0,32,2717,True
3151470,2717,32,471.0,32,2717,True
3151471,2717,32,66.0,32,2717,True
3151472,2717,32,7.0,32,2717,True
3151473,2011,29,110.0,29,2011,True
3151474,2011,29,57.0,29,2011,True
3151475,2011,29,14.0,29,2011,True
3151476,2011,29,424.0,29,2011,True
3151565,2130,32,547.0,32,2130,True
3151566,2130,32,642.0,32,2130,True
3151567,2130,32,679.0,32,2130,True
3151568,2130,32,736.0,32,2130,True
3151569,2130,32,26.0,32,2130,True
3151570,2130,32,9.0,32,2130,True
3151571,2130,32,328.0,32,2130,True
3151572,2130,32,235.0,32,2130,True
3151573,2130,32,161.0,32,2130,True
3151575,2130,32,58.0,32,2130,True
3152096,27,31,342.0,31,27,True
3152097,27,31,643.0,31,27,True
3152098,27,31,39.0,31,27,True
3152099,27,31,96.0,31,27,True
3152101,27,31,22.0,31,27,True
3152109,2154,31,284.0,31,2154,True
3152110,2154,31,225.0,31,2154,True
3152111,2154,31,323.0,31,2154,True
3152335,2572,29,397.0,29,2572,True
3152336,2572,29,19.0,29,2572,True
3152337,2572,29,563.0,29,2572,True
3152338,2572,20,300.0,20,2572,True
3152339,2572,29,234.0,29,2572,True
3152340,2572,19,547.0,19,2572,True
3152345,2000,31,195.0,31,2000,True
3152347,2000,31,209.0,31,2000,True
3152347,50,1,0.0,1,2000,False
3152348,2000,31,0.0,31,2000,True
3152348,50,1,0.0,1,2000,False
3152349,2000,31,243.0,31,2000,True
3152349,50,1,0.0,1,2000,False
3153164,183,31,5.0,31,183,True
3153165,183,31,450.0,31,183,True
3153166,183,31,847.0,31,183,True
3153167,149,33,225.0,33,149,True
3153168,149,33,829.0,33,149,True
3153169,149,33,44.0,33,149,True
3153170,149,33,0.0,33,149,True
3153171,149,33,0.0,33,149,True
3153174,2428,32,55.0,32,2428,True
3153175,2428,33,519.0,33,2428,True
3153183,2529,32,1012.0,32,2529,True
3153184,2529,32,142.0,32,2529,True
3153185,2529,32,0.0,32,2529,True
3153186,2529,32,32.0,32,2529,True
3153187,2529,32,322.0,32,2529,True
3153373,155,30,0.0,30,155,True
3153374,155,30,139.0,30,155,True
3153375,155,30,312.0,30,155,True
3153376,155,30,389.0,30,155,True
3153377,155,30,0.0,30,155,True
3153381,2379,33,710.0,33,2379,True
3153382,2379,33,83.0,33,2379,True
3153383,2379,33,0.0,33,2379,True
3153384,2379,33,0.0,33,2379,True
3153386,2379,33,673.0,33,2379,True
3153392,2504,33,497.0,33,2504,True
3153393,2504,33,401.0,33,2504,True
3153394,2504,33,0.0,33,2504,True
