dataset,student_id,unit_id,school_id,unit_definition,cohort,own_performance_raw,own_performance_z,peer_mean_loo,peer_sd_loo,relative_performance_raw,relative_performance_z,within_unit_percentile_loo,n_peers_above,share_peers_above,n_top_decile_peers_loo,share_top_decile_peers_loo,unit_n,peer_n,cell_at_least_5,cell_at_least_10,cell_at_least_15,bachelors_or_higher_by_1986,two_year_or_higher_by_1986,any_postsecondary_by_1986,high_school_or_higher_by_1986,outcome_observed,analytic_sample_min5,analytic_sample_min5_weighted,analytic_sample_min10,base_year_weight,followup_weight_1986,attainment_code_1986,SOQFLAG,SRQFLAG,base_year_ses,sex_code,race_code,high_school_grades_code,school_type_code,school_sample_type_code,sex,race,school_region,school_urbanicity,school_type_label,high_school_program,gpa12,gpa10,questionnaire_respondent,followup_weight_positive,global_top_decile_cutoff,own_global_top_decile,unit_mean_including_self,unit_sd_including_self,n_peers_equal,unit_top_score_including_self,gap_to_unit_top,peer_mean_z_loo
HS&B:80,525824,HSB_5258_sophomore,5258,base-year school by sampled cohort,Sophomore,42.1,-0.8950901,51.02666676839193,7.570315960742202,-8.926668294270833,-0.9956556955973307,0.13333333333333333,13,0.8666666666666667,0,0.0,16,15,1,1,1,0,0,1,1,1,1,1,1,195.264,180.18,3.0,0.0,,-0.742,2,1,5.0,1,0,Female,Hispanic,West,Rural,Public,Vocational,1.5,1.5,0,1,62.5099983215332,0,50.46875,7.6465254,0,62.38,20.28000259399414,0.10056559244791667
HS&B:80,525825,HSB_5258_sophomore,5258,base-year school by sampled cohort,Sophomore,58.47,0.9307743,49.935333251953125,7.600529205456622,8.53466796875,0.9519329706827799,0.7333333333333333,4,0.26666666666666666,0,0.0,16,15,1,1,1,0,0,0,1,1,1,1,1,481.094,449.06,2.0,1.0,,-0.286,2,5,4.0,1,0,Female,White,West,Rural,Public,Academic,3.0,3.0,1,1,62.5099983215332,0,50.46875,7.6465254,0,62.38,3.9099998474121094,-0.02115869919459025
HS&B:80,525826,HSB_5258_sophomore,5258,base-year school by sampled cohort,Sophomore,41.24,-0.99101174,51.08399988810221,7.493772935820476,-9.843998209635416,-1.0979721069335937,0.06666666666666667,14,0.9333333333333333,0,0.0,16,15,1,1,1,0,0,0,1,1,1,1,1,198.793,203.47,2.0,0.0,,-0.365,1,5,6.0,1,0,Male,White,West,Rural,Public,General,1.0,1.0,0,1,62.5099983215332,0,50.46875,7.6465254,0,62.38,21.139999389648438,0.1069603681564331
HS&B:80,525827,HSB_5258_sophomore,5258,base-year school by sampled cohort,Sophomore,60.59,1.1672331,49.793999989827476,7.405459487290289,10.796000162760414,1.204155731201172,0.9333333333333333,1,0.06666666666666667,0,0.0,16,15,1,1,1,0,0,0,1,1,1,1,1,198.793,141.99,2.0,0.0,,0.034,1,5,4.0,1,0,Male,White,West,Rural,Public,Academic,2.5,2.5,0,1,62.5099983215332,0,50.46875,7.6465254,0,62.38,1.7900009155273438,-0.03692262172698975
HS&B:80,525828,HSB_5258_sophomore,5258,base-year school by sampled cohort,Sophomore,50.83,0.078630105,50.44466654459635,7.914279311415733,0.3853352864583357,0.0429791917403539,0.6,6,0.4,0,0.0,16,15,1,1,1,0,0,0,0,1,1,1,1,195.264,180.18,1.0,0.0,,-0.823,2,5,4.0,1,0,Female,White,West,Rural,Public,General,2.5,2.5,0,1,62.5099983215332,0,50.46875,7.6465254,0,62.38,11.549999237060547,0.03565091292063395
HS&B:80,525831,HSB_5258_sophomore,5258,base-year school by sampled cohort,Sophomore,42.6,-0.8393215,50.993333435058595,7.61106137738339,-8.393334960937501,-0.936169179280599,0.2,12,0.8,0,0.0,16,15,1,1,1,0,0,0,0,1,1,1,1,195.264,180.18,1.0,0.0,,0.091,2,5,5.0,1,0,Female,White,West,Rural,Public,General,2.0,2.0,0,1,62.5099983215332,0,50.46875,7.6465254,0,62.38,19.78000259399414,0.09684768517812094
HS&B:80,525832,HSB_5258_sophomore,5258,base-year school by sampled cohort,Sophomore,45.97,-0.46344078,50.76866658528646,7.816889458976783,-4.798665364583336,-0.535229746500651,0.3333333333333333,10,0.6666666666666666,0,0.0,16,15,1,1,1,0,1,1,1,1,1,1,1,491.324,482.89,4.0,1.0,,0.004,1,5,3.0,1,0,Male,White,West,Rural,Public,Vocational,3.5,3.5,1,1,62.5099983215332,0,50.46875,7.6465254,0,62.38,16.40999984741211,0.07178897062937419
HS&B:80,525835,HSB_5258_sophomore,5258,base-year school by sampled cohort,Sophomore,62.38,1.3668847,49.67466659545899,7.199723271155522,12.705334472656247,1.417117436726888,1.0,0,0.0,0,0.0,16,15,1,1,1,0,0,0,1,1,1,1,1,481.094,449.06,2.0,1.0,,0.102,2,5,5.0,1,0,Female,White,West,Rural,Public,Vocational,2.0,2.0,1,1,62.5099983215332,0,50.46875,7.6465254,0,62.38,0.0,-0.05023272832234701
HS&B:80,525837,HSB_5258_sophomore,5258,base-year school by sampled cohort,Sophomore,49.1,-0.114329636,50.56000010172526,7.905885067872257,-1.4600016276041643,-0.1628445307413737,0.5333333333333333,7,0.4666666666666667,0,0.0,16,15,1,1,1,0,0,0,1,1,1,0,1,198.793,0.0,2.0,0.0,,-0.862,1,2,5.0,1,0,Male,Other,West,Rural,Public,General,2.0,2.0,0,0,62.5099983215332,0,50.46875,7.6465254,0,62.38,13.28000259399414,0.048514894644419354
HS&B:80,525851,HSB_5258_senior,5258,base-year school by sampled cohort,Senior,61.51,1.4400313,45.06499926249186,4.046639251511444,16.444999059041344,1.835089127222697,1.0,0,0.0,0,0.0,7,6,1,0,0,,,,,0,0,0,0,700.33,0.0,,,0.0,0.142,1,5,4.0,1,0,Male,White,West,Rural,Public,Vocational,2.5,2.5,0,0,61.15999984741211,1,47.41428484235491,7.230488,0,61.51,0.0,-0.39505783716837567
HS&B:80,525857,HSB_5258_senior,5258,base-year school by sampled cohort,Senior,49.47,0.096494034,47.07166544596354,7.8581186416095585,2.3983357747395857,0.2676289826631546,0.6666666666666666,2,0.3333333333333333,1,0.16666666666666666,7,6,1,0,0,1,1,1,1,1,1,1,0,700.33,629.51,5.0,,1.0,-0.105,2,5,2.0,1,0,Female,White,West,Rural,Public,Academic,3.5,3.5,1,1,61.15999984741211,0,47.41428484235491,7.230488,0,61.51,12.039997100830078,-0.17113494873046875
HS&B:80,525867,HSB_5258_senior,5258,base-year school by sampled cohort,Senior,41.95,-0.7426591,48.32499885559082,7.467873063690752,-6.374998092651367,-0.7113830049832662,0.3333333333333333,4,0.6666666666666666,1,0.16666666666666666,7,6,1,0,0,0,0,0,1,1,1,1,0,700.33,656.225,2.0,,1.0,-0.133,2,5,4.0,1,0,Female,White,West,Rural,Public,Vocational,2.5,2.5,1,1,61.15999984741211,0,47.41428484235491,7.230488,0,61.51,19.55999755859375,-0.031276086966196694
HS&B:80,525876,HSB_5258_senior,5258,base-year school by sampled cohort,Senior,41.61,-0.78059953,48.381665547688804,7.407776630552144,-6.771664937337242,-0.7556468546390533,0.16666666666666666,5,0.8333333333333334,1,0.16666666666666666,7,6,1,0,0,0,0,0,1,1,1,1,0,700.33,656.225,2.0,,1.0,-0.186,2,5,5.0,1,0,Female,White,West,Rural,Public,General,2.0,2.0,1,1,61.15999984741211,0,47.41428484235491,7.230488,0,61.51,19.89999771118164,-0.024952679872512817
HS&B:80,525877,HSB_5258_senior,5258,base-year school by sampled cohort,Senior,50.16,0.17349064,46.956665674845375,7.808777091928542,3.203334172566734,0.35745835304260254,0.8333333333333334,1,0.16666666666666666,1,0.16666666666666666,7,6,1,0,0,0,1,1,1,1,1,1,0,700.33,634.847,4.0,,1.0,-0.35,2,5,1.0,1,0,Female,White,West,Rural,Public,Academic,4.0,4.0,1,1,61.15999984741211,0,47.41428484235491,7.230488,0,61.51,11.349998474121094,-0.1839677095413208
HS&B:80,525878,HSB_5258_senior,5258,base-year school by sampled cohort,Senior,45.9,-0.30188045,47.666665395100914,7.886763739810963,-1.7666638692220076,-0.19714125990867615,0.5,3,0.5,1,0.16666666666666666,7,6,1,0,0,0,0,0,1,1,1,1,0,700.33,675.324,2.0,,1.0,0.351,1,5,2.0,1,0,Male,White,West,Rural,Public,Vocational,3.5,3.5,1,1,61.15999984741211,0,47.41428484235491,7.230488,0,61.51,15.609996795654297,-0.10473918914794922
HS&B:80,525884,HSB_5258_senior,5258,base-year school by sampled cohort,Senior,41.3,-0.81519246,48.433332443237305,7.349356495920897,-7.133333206176758,-0.7960052688916525,0.0,6,1.0,1,0.16666666666666666,7,6,1,0,0,0,0,1,1,1,1,1,0,143.61,134.565,3.0,,1.0,-0.42,2,5,5.0,1,0,Female,White,West,Rural,Public,Vocational,2.0,2.0,1,1,61.15999984741211,0,47.41428484235491,7.230488,0,61.51,20.209999084472656,-0.01918719212214152
HS&B:80,526401,HSB_5264_sophomore,5264,base-year school by sampled cohort,Sophomore,36.72,-1.49516,43.19499969482422,5.967336144224256,-6.474998474121094,-0.7222033739089966,0.0,4,1.0,0,0.0,5,4,1,0,0,0,0,0,1,1,1,1,0,501.965,475.28,2.0,1.0,,-1.382,2,1,4.0,1,0,Female,Hispanic,West,Rural,Public,Vocational,2.5,2.5,1,1,62.5099983215332,0,41.9,5.923846,0,50.52,13.799999237060547,-0.7729566097259521
HS&B:80,526403,HSB_5264_sophomore,5264,base-year school by sampled cohort,Sophomore,50.52,0.044053417,39.74499988555908,3.978579155996298,10.77500057220459,1.2018134407699108,1.0,0,0.0,0,0.0,5,4,1,0,0,0,0,0,1,1,1,1,0,160.392,151.23,2.0,1.0,,-0.262,2,1,4.0,1,0,Female,Hispanic,West,Rural,Public,General,2.5,2.5,1,1,62.5099983215332,0,41.9,5.923846,0,50.52,0.0,-1.1577600240707397
HS&B:80,526405,HSB_5264_sophomore,5264,base-year school by sampled cohort,Sophomore,38.17,-1.3334314,42.83250045776367,6.402516278563267,-4.662502288818359,-0.5200425386428833,0.25,3,0.75,0,0.0,5,4,1,0,0,0,0,0,1,1,1,1,0,503.875,483.92,2.0,1.0,,-0.751,1,5,5.0,1,0,Male,White,West,Rural,Public,General,1.0,1.0,1,1,62.5099983215332,0,41.9,5.923846,0,50.52,12.35000228881836,-0.8133888244628906
HS&B:80,526409,HSB_5264_sophomore,5264,base-year school by sampled cohort,Sophomore,45.6,-0.50470984,40.97500038146973,6.409765993668541,4.624998092651367,0.5158593654632568,0.75,1,0.25,0,0.0,5,4,1,0,0,0,0,0,1,1,1,1,0,493.384,469.37,2.0,1.0,,-0.189,2,5,5.0,1,0,Female,White,West,Rural,Public,General,2.0,2.0,1,1,62.5099983215332,0,41.9,5.923846,0,50.52,4.920001983642578,-1.0205692052841187
HS&B:80,526415,HSB_5264_sophomore,5264,base-year school by sampled cohort,Sophomore,38.49,-1.297739,42.7524995803833,6.476436146403307,-4.262497901916504,-0.47542715072631836,0.5,2,0.5,0,0.0,5,4,1,0,0,0,0,0,1,1,1,1,0,489.462,463.44,2.0,1.0,,-0.344,2,1,5.0,1,0,Female,Hispanic,West,Rural,Public,Academic,2.0,2.0,1,1,62.5099983215332,0,41.9,5.923846,0,50.52,12.029998779296875,-0.8223118782043457
HS&B:80,526456,HSB_5264_senior,5264,base-year school by sampled cohort,Senior,51.61,0.3352955,,,,,,0,,0,,1,0,0,0,0,0,0,0,1,1,0,0,0,700.33,664.971,2.0,,1.0,-0.147,1,5,1.0,1,0,Male,White,West,Rural,Public,General,4.0,4.0,1,1,61.15999984741211,0,51.61000061035156,,0,51.61,0.0,
HS&B:80,526503,HSB_5265_sophomore,5265,base-year school by sampled cohort,Sophomore,60.89,1.2006941,49.16166305541992,11.335980979391781,11.728336334228516,1.308145523071289,0.75,3,0.25,3,0.25,13,12,1,1,0,0,0,0,1,1,1,1,1,491.324,454.65,2.0,1.0,,0.321,1,5,2.0,1,0,Male,White,South,Rural,Public,Academic,3.5,3.5,1,1,62.5099983215332,0,50.0638427734375,11.3303385,0,67.34,6.4499969482421875,-0.1074514389038086
HS&B:80,526504,HSB_5265_sophomore,5265,base-year school by sampled cohort,Sophomore,39.21,-1.2174325,50.968329747517906,11.333373225521147,-11.75833066304525,-1.31149160861969,0.16666666666666666,10,0.8333333333333334,3,0.25,13,12,1,1,0,0,0,0,1,1,1,1,1,618.073,458.12,2.0,0.0,,0.046,2,5,5.0,1,0,Female,White,South,Rural,Public,General,3.0,3.0,0,1,62.5099983215332,0,50.0638427734375,11.3303385,0,67.34,28.12999725341797,0.09405910968780518
HS&B:80,526506,HSB_5265_sophomore,5265,base-year school by sampled cohort,Sophomore,63.64,1.5074215,48.93249638875326,11.04062973436531,14.70750300089518,1.6404335498809814,0.875,1,0.08333333333333333,2,0.16666666666666666,13,12,1,1,0,0,0,0,1,1,1,1,1,481.094,449.06,2.0,1.0,,1.367,2,5,1.0,1,0,Female,White,South,Rural,Public,Academic,4.0,4.0,1,1,62.5099983215332,1,50.0638427734375,11.3303385,1,67.34,3.6999969482421875,-0.133012056350708
HS&B:80,526508,HSB_5265_sophomore,5265,base-year school by sampled cohort,Sophomore,67.34,1.9201088,48.62416330973307,10.519178644644082,18.715833028157554,2.0875114599863687,1.0,0,0.0,2,0.16666666666666666,13,12,1,1,0,0,0,0,1,1,1,1,1,491.324,454.65,2.0,1.0,,0.498,1,5,4.0,1,0,Male,White,South,Rural,Public,Academic,2.5,2.5,1,1,62.5099983215332,1,50.0638427734375,11.3303385,0,67.34,0.0,-0.16740266482035318
HS&B:80,526510,HSB_5265_sophomore,5265,base-year school by sampled cohort,Sophomore,58.27,0.90846676,49.37999629974365,11.550557414661787,8.89000415802002,0.9915659179290136,0.6666666666666666,4,0.3333333333333333,3,0.25,13,12,1,1,0,0,0,0,1,1,1,1,1,145.699,134.82,2.0,1.0,,-0.676,1,5,2.0,1,0,Male,White,South,Rural,Public,Vocational,3.5,3.5,1,1,62.5099983215332,0,50.0638427734375,11.3303385,0,67.34,9.069995880126953,-0.08309916158517201
HS&B:80,526512,HSB_5265_sophomore,5265,base-year school by sampled cohort,Sophomore,63.64,1.5074215,48.93249638875326,11.04062973436531,14.70750300089518,1.6404335498809814,0.875,1,0.08333333333333333,2,0.16666666666666666,13,12,1,1,0,0,0,0,1,1,1,1,1,491.324,454.65,2.0,1.0,,0.535,1,5,2.0,1,0,Male,White,South,Rural,Public,Vocational,3.5,3.5,1,1,62.5099983215332,1,50.0638427734375,11.3303385,1,67.34,3.6999969482421875,-0.133012056350708
HS&B:80,526517,HSB_5265_sophomore,5265,base-year school by sampled cohort,Sophomore,44.23,-0.6575157,50.5499963760376,11.691691096548887,-6.3199968338012695,-0.7049150814612707,0.4166666666666667,7,0.5833333333333334,3,0.25,13,12,1,1,0,0,0,0,1,1,1,1,1,481.094,457.68,2.0,1.0,,-0.546,2,5,2.0,1,0,Female,White,South,Rural,Public,Academic,3.5,3.5,1,1,62.5099983215332,0,50.0638427734375,11.3303385,0,67.34,23.109996795654297,0.04739937682946523
HS&B:80,526519,HSB_5265_sophomore,5265,base-year school by sampled cohort,Sophomore,41.67,-0.9430511,50.76332982381185,11.537267305130445,-9.093331654866539,-1.014245092868805,0.3333333333333333,8,0.6666666666666666,3,0.25,13,12,1,1,0,0,0,1,1,1,1,0,1,188.764,0.0,3.0,0.0,,,1,5,7.0,1,0,Male,White,South,Rural,Public,General,1.0,1.0,0,0,62.5099983215332,0,50.0638427734375,11.3303385,0,67.34,25.669998168945312,0.07119399309158325
HS&B:80,526521,HSB_5265_sophomore,5265,base-year school by sampled cohort,Sophomore,41.0,-1.0177808,50.81916300455729,11.487236271691643,-9.81916300455729,-1.0952022473017375,0.25,9,0.75,3,0.25,13,12,1,1,0,0,0,0,0,1,1,1,1,195.016,171.09,1.0,0.0,,-1.079,2,1,4.0,1,0,Female,Hispanic,South,Rural,Public,Vocational,3.5,3.5,0,1,62.5099983215332,0,50.0638427734375,11.3303385,0,67.34,26.339996337890625,0.07742146650950114
HS&B:80,526524,HSB_5265_sophomore,5265,base-year school by sampled cohort,Sophomore,52.01,0.21024361,49.90166314442953,11.818393869558685,2.108335177103676,0.23515751212835312,0.5833333333333334,5,0.4166666666666667,3,0.25,13,12,1,1,0,0,0,0,1,1,1,1,1,481.094,450.23,2.0,1.0,,-0.32,2,5,1.0,1,0,Female,White,South,Rural,Public,Vocational,4.0,4.0,1,1,62.5099983215332,0,50.0638427734375,11.3303385,0,67.34,15.329998016357422,-0.02491389960050583
HS&B:80,526529,HSB_5265_sophomore,5265,base-year school by sampled cohort,Sophomore,45.19,-0.5504401,50.46999645233154,11.734905321387673,-5.279997825622559,-0.5889164805412292,0.5,6,0.5,3,0.25,13,12,1,1,0,0,0,0,1,1,1,1,1,510.259,482.89,2.0,1.0,,-0.357,1,1,3.0,1,0,Male,Hispanic,South,Rural,Public,General,2.5,2.5,1,1,62.5099983215332,0,50.0638427734375,11.3303385,0,67.34,22.14999771118164,0.038476407527923584
HS&B:80,526532,HSB_5265_sophomore,5265,base-year school by sampled cohort,Sophomore,38.96,-1.2453169,50.989163080851235,11.309497061776723,-12.029163996378578,-1.3416996697584789,0.08333333333333333,11,0.9166666666666666,3,0.25,13,12,1,1,0,0,0,0,1,1,1,1,1,489.462,463.44,2.0,1.0,,-1.216,2,1,1.0,1,0,Female,Hispanic,South,Rural,Public,Vocational,2.0,2.0,1,1,62.5099983215332,0,50.0638427734375,11.3303385,0,67.34,28.37999725341797,0.09638280669848125
HS&B:80,526534,HSB_5265_sophomore,5265,base-year school by sampled cohort,Sophomore,34.78,-1.7115424,51.33749643961588,10.818585469815554,-16.557497660319008,-1.8467773000399272,0.0,12,1.0,3,0.25,13,12,1,1,0,0,0,0,0,1,1,1,1,185.413,171.09,1.0,0.0,,-0.424,2,5,6.0,1,0,Female,White,South,Rural,Public,Vocational,2.0,2.0,0,1,62.5099983215332,0,50.0638427734375,11.3303385,0,67.34,32.55999755859375,0.1352349321047465
HS&B:80,526555,HSB_5265_senior,5265,base-year school by sampled cohort,Senior,44.71,-0.43467224,40.44124889373779,6.493488753945677,4.268750190734863,0.47634750604629517,0.625,3,0.375,0,0.0,9,8,1,0,0,1,1,1,1,1,1,1,0,113.384,101.918,5.0,,1.0,0.596,2,5,2.0,1,0,Female,White,South,Rural,Public,Academic,3.5,3.5,1,1,61.15999984741211,0,40.915554470486114,6.23853,0,48.47,3.7600021362304688,-0.9110197424888611
HS&B:80,526556,HSB_5265_senior,5265,base-year school by sampled cohort,Senior,41.81,-0.7582815,40.8037486076355,6.659636089192662,1.0062527656555176,0.11228704452514648,0.5,4,0.5,0,0.0,9,8,1,0,0,0,0,0,1,1,1,1,0,113.384,106.244,2.0,,1.0,0.492,2,5,2.0,1,0,Female,White,South,Rural,Public,Vocational,3.5,3.5,1,1,61.15999984741211,0,40.915554470486114,6.23853,0,48.47,6.659999847412109,-0.870568573474884
HS&B:80,526560,HSB_5265_senior,5265,base-year school by sampled cohort,Senior,48.47,-0.0150954705,39.971248626708984,5.942004659785923,8.49875259399414,0.9483714122325182,1.0,0,0.0,0,0.0,9,8,1,0,0,0,0,0,1,1,1,1,0,700.33,675.324,2.0,,1.0,-1.091,1,5,1.0,1,0,Male,White,South,Rural,Public,Academic,4.0,4.0,1,1,61.15999984741211,0,40.915554470486114,6.23853,0,48.47,0.0,-0.9634668827056885
HS&B:80,526562,HSB_5265_senior,5265,base-year school by sampled cohort,Senior,32.14,-1.8373523,42.01249885559082,5.665921267973271,-9.872499465942383,-1.1016675233840942,0.125,7,0.875,0,0.0,9,8,1,0,0,0,0,0,1,1,1,1,0,700.33,656.225,2.0,,1.0,-0.517,2,5,4.0,1,0,Female,White,South,Rural,Public,Vocational,2.5,2.5,1,1,61.15999984741211,0,40.915554470486114,6.23853,0,48.47,16.330001831054688,-0.7356847524642944
HS&B:80,526572,HSB_5265_senior,5265,base-year school by sampled cohort,Senior,37.89,-1.1957127,41.29374885559082,6.558060232181467,-3.403749465942383,-0.3798229694366455,0.25,6,0.75,0,0.0,9,8,1,0,0,0,0,0,1,1,1,1,0,113.384,128.117,2.0,,1.0,-0.958,1,1,4.0,1,0,Male,Hispanic,South,Rural,Public,General,2.5,2.5,1,1,61.15999984741211,0,40.915554470486114,6.23853,0,48.47,10.580001831054688,-0.8158897161483765
HS&B:80,526576,HSB_5265_senior,5265,base-year school by sampled cohort,Senior,38.83,-1.0908183,41.17624855041504,6.616668221940939,-2.3462467193603516,-0.2618167996406555,0.375,5,0.625,0,0.0,9,8,1,0,0,0,0,1,1,1,1,0,0,113.384,0.0,3.0,,1.0,-1.179,1,1,5.0,1,0,Male,Hispanic,South,Rural,Public,Vocational,2.0,2.0,1,0,61.15999984741211,0,40.915554470486114,6.23853,0,48.47,9.639999389648438,-0.8290014863014221
HS&B:80,526577,HSB_5265_senior,5265,base-year school by sampled cohort,Senior,45.38,-0.35990706,40.35749864578247,6.424646913055703,5.022502422332764,0.5604583323001862,0.75,2,0.25,0,0.0,9,8,1,0,0,0,1,1,1,1,1,1,0,700.33,629.51,4.0,,1.0,-1.054,2,5,1.0,1,0,Female,White,South,Rural,Public,Academic,4.0,4.0,1,1,61.15999984741211,0,40.915554470486114,6.23853,0,48.47,3.0900001525878906,-0.9203653931617737
HS&B:80,526578,HSB_5265_senior,5265,base-year school by sampled cohort,Senior,47.4,-0.13449621,40.10499858856201,6.141791842277375,7.2950029373168945,0.8140455484390259,0.875,1,0.125,0,0.0,9,8,1,0,0,0,0,1,1,1,1,0,0,700.33,0.0,3.0,,1.0,-1.026,1,5,3.0,1,0,Male,White,South,Rural,Public,General,3.0,3.0,1,0,61.15999984741211,0,40.915554470486114,6.23853,0,48.47,1.0699996948242188,-0.9485417604446411
HS&B:80,526580,HSB_5265_senior,5265,base-year school by sampled cohort,Senior,31.61,-1.8964946,42.07874870300293,5.52834010645759,-10.468748092651367,-1.1682026386260986,0.0,8,1.0,0,0.0,9,8,1,0,0,0,0,0,1,1,1,1,0,113.384,128.117,2.0,,1.0,-1.944,1,1,5.0,1,0,Male,Hispanic,South,Rural,Public,Vocational,2.0,2.0,1,1,61.15999984741211,0,40.915554470486114,6.23853,0,48.47,16.860000610351562,-0.7282919883728027
HS&B:80,526902,HSB_5269_sophomore,5269,base-year school by sampled cohort,Sophomore,64.18,1.5676516,50.20470787497128,8.701255879373534,13.975292430204505,1.5587652921676636,0.9411764705882353,1,0.058823529411764705,3,0.17647058823529413,18,17,1,1,1,0,0,0,1,1,1,1,1,491.324,454.65,2.0,1.0,,0.0,1,5,4.0,1,0,Male,White,Midwest,Suburban,Public,Academic,2.5,2.5,1,1,62.5099983215332,1,50.981113009982636,9.061397,0,70.64,6.459999084472656,0.008886337280273438
HS&B:80,526903,HSB_5269_sophomore,5269,base-year school by sampled cohort,Sophomore,49.15,-0.10875244,51.088825450224036,9.328376630620918,-1.9388239243451295,-0.21625078118899288,0.5294117647058824,8,0.47058823529411764,4,0.23529411764705882,18,17,1,1,1,0,0,0,1,1,1,1,1,100.86,94.39,2.0,1.0,,-0.529,2,5,3.0,1,0,Female,White,Midwest,Suburban,Public,General,3.5,3.5,1,1,62.5099983215332,0,50.981113009982636,9.061397,0,70.64,21.48999786376953,0.10749834425309125
HS&B:80,526906,HSB_5269_sophomore,5269,base-year school by sampled cohort,Sophomore,63.11,1.4483069,50.26764903349035,8.803708497548,12.842351576861212,1.4324003037284403,0.8235294117647058,3,0.17647058823529413,3,0.17647058823529413,18,17,1,1,1,0,0,0,1,1,1,1,1,103.005,95.32,2.0,1.0,,-0.446,1,5,1.0,1,0,Male,White,Midwest,Suburban,Public,General,4.0,4.0,1,1,62.5099983215332,1,50.981113009982636,9.061397,0,70.64,7.529998779296875,0.015906614415785846
HS&B:80,526907,HSB_5269_sophomore,5269,base-year school by sampled cohort,Sophomore,40.64,-1.0579343,51.589413811178765,8.953417061197161,-10.949414421530328,-1.2212668587179745,0.058823529411764705,16,0.9411764705882353,4,0.23529411764705882,18,17,1,1,1,0,0,0,1,1,1,1,1,481.094,463.44,2.0,1.0,,-0.466,2,5,4.0,1,0,Female,White,Midwest,Suburban,Public,General,2.0,2.0,1,1,62.5099983215332,0,50.981113009982636,9.061397,0,70.64,30.0,0.16333257450776942
HS&B:80,526908,HSB_5269_sophomore,5269,base-year school by sampled cohort,Sophomore,52.66,0.28274298,50.88235496072208,9.330271657202253,1.7776448866900267,0.19827377796173096,0.6470588235294118,6,0.35294117647058826,4,0.23529411764705882,18,17,1,1,1,0,0,0,1,1,1,1,1,103.005,97.15,2.0,1.0,,-0.001,1,5,3.0,1,0,Male,White,Midwest,Suburban,Public,General,2.5,2.5,1,1,62.5099983215332,0,50.981113009982636,9.061397,0,70.64,17.979999542236328,0.08446919918060303
HS&B:80,526911,HSB_5269_sophomore,5269,base-year school by sampled cohort,Sophomore,63.54,1.4962679,50.24235489789177,8.763718980881702,13.297646017635572,1.4831825354520012,0.8823529411764706,2,0.11764705882352941,3,0.17647058823529413,18,17,1,1,1,0,0,0,1,1,1,1,1,100.86,94.15,2.0,1.0,,-0.334,2,5,3.0,1,0,Female,White,Midwest,Suburban,Public,Academic,3.0,3.0,1,1,62.5099983215332,1,50.981113009982636,9.061397,0,70.64,7.099998474121094,0.013085379320032457
HS&B:80,526913,HSB_5269_sophomore,5269,base-year school by sampled cohort,Sophomore,43.15,-0.7779757,51.44176662669462,9.120424314596297,-8.291765100815716,-0.9248400926589966,0.17647058823529413,14,0.8235294117647058,4,0.23529411764705882,18,17,1,1,1,0,1,1,1,1,1,1,1,491.324,482.89,4.0,1.0,,0.284,1,5,4.0,1,0,Male,White,Midwest,Suburban,Public,General,2.5,2.5,1,1,62.5099983215332,0,50.981113009982636,9.061397,0,70.64,27.48999786376953,0.1468644142150879
HS&B:80,526914,HSB_5269_sophomore,5269,base-year school by sampled cohort,Sophomore,53.48,0.37420344,50.83411968455595,9.31811481139908,2.6458798576803773,0.2951142717810238,0.7058823529411765,5,0.29411764705882354,4,0.23529411764705882,18,17,1,1,1,1,1,1,1,1,1,1,1,103.005,97.15,5.0,1.0,,0.684,1,5,3.0,1,0,Male,White,Midwest,Suburban,Public,Academic,3.5,3.5,1,1,62.5099983215332,0,50.981113009982636,9.061397,0,70.64,17.15999984741211,0.07908917174619787
HS&B:80,526916,HSB_5269_sophomore,5269,base-year school by sampled cohort,Sophomore,38.21,-1.3289697,51.73235500560087,8.743399023502441,-13.522355921128216,-1.50824553826276,0.0,17,1.0,4,0.23529411764705882,18,17,1,1,1,0,0,0,0,1,1,1,1,131.082,120.96,1.0,0.0,,-0.835,2,5,5.0,1,0,Female,White,Midwest,Suburban,Public,General,2.5,2.5,0,1,62.5099983215332,0,50.981113009982636,9.061397,0,70.64,32.43000030517578,0.1792758212370031
HS&B:80,526923,HSB_5269_sophomore,5269,base-year school by sampled cohort,Sophomore,50.06,-0.0072535947,51.03529604743509,9.33725607607569,-0.9752946741440738,-0.10878141881788478,0.5882352941176471,7,0.4117647058823529,4,0.23529411764705882,18,17,1,1,1,0,0,0,1,1,1,1,1,100.86,94.39,2.0,1.0,,0.342,2,1,4.0,1,0,Female,Hispanic,Midwest,Suburban,Public,General,2.5,2.5,1,1,62.5099983215332,0,50.981113009982636,9.061397,0,70.64,20.579998016357422,0.10152782412136302
HS&B:80,526924,HSB_5269_sophomore,5269,base-year school by sampled cohort,Sophomore,46.19,-0.43890288,51.262943267822266,9.258586939030454,-5.072944641113281,-0.5658218457418329,0.35294117647058826,11,0.6470588235294118,4,0.23529411764705882,18,17,1,1,1,0,0,1,1,1,1,1,1,131.082,95.95,3.0,0.0,,-0.672,2,5,5.0,1,0,Female,White,Midwest,Suburban,Public,General,2.5,2.5,0,1,62.5099983215332,0,50.981113009982636,9.061397,0,70.64,24.450000762939453,0.12691896102007696
