athlete_id,team_id,points,minutes,missing_minutes_rows,missing_points_rows,distinct_games,game_rows,ppm
66913,2546,4.0,20.0,27,27,30,30,0.2
66919,2296,66.0,452.0,9,9,32,32,0.14601769911504425
66923,2630,21.0,213.0,5,5,34,34,0.09859154929577464
66924,2630,187.0,514.0,1,1,34,34,0.3638132295719844
66927,2803,182.0,461.0,8,8,31,31,0.3947939262472885
66935,2115,387.0,937.0,1,1,31,31,0.41302027748132336
66937,161,111.0,434.0,1,1,29,29,0.2557603686635945
66940,161,38.0,149.0,6,6,29,29,0.2550335570469799
66943,112358,233.0,688.0,1,1,30,30,0.3386627906976744
66944,112358,9.0,35.0,20,20,30,30,0.2571428571428571
66945,112358,70.0,245.0,13,13,30,30,0.2857142857142857
66946,112358,204.0,540.0,3,3,30,30,0.37777777777777777
66948,116,334.0,718.0,2,2,30,30,0.46518105849582175
66949,116,53.0,397.0,3,3,30,30,0.13350125944584382
66951,116,137.0,571.0,1,1,30,30,0.23992994746059546
66953,2523,209.0,963.0,1,1,35,35,0.21703011422637591
66956,2523,126.0,791.0,2,2,35,35,0.1592920353982301
66961,2597,69.0,286.0,8,8,35,35,0.24125874125874125
66962,2597,188.0,676.0,6,6,35,35,0.2781065088757396
66967,2598,25.0,148.0,10,10,32,32,0.16891891891891891
66968,2598,10.0,28.0,26,26,32,32,0.35714285714285715
66970,2681,113.0,474.0,1,1,30,30,0.23839662447257384
66973,2363,101.0,276.0,12,12,33,33,0.36594202898550726
66974,2132,86.0,241.0,10,10,34,34,0.35684647302904565
66977,42,8.0,57.0,14,14,30,30,0.14035087719298245
66980,311,46.0,217.0,7,7,30,30,0.2119815668202765
66981,311,64.0,196.0,21,21,30,30,0.32653061224489793
66982,311,26.0,116.0,10,10,30,30,0.22413793103448276
66984,311,130.0,517.0,3,3,30,30,0.2514506769825919
66985,311,97.0,373.0,15,15,30,30,0.26005361930294907
66991,160,32.0,78.0,25,25,32,32,0.41025641025641024
66992,160,20.0,92.0,15,15,32,32,0.21739130434782608
66993,160,285.0,795.0,1,1,32,32,0.3584905660377358
67004,2349,314.0,706.0,7,7,29,29,0.4447592067988669
67007,2349,65.0,227.0,4,4,29,29,0.28634361233480177
67010,2349,57.0,313.0,4,4,29,29,0.18210862619808307
67016,2908,28.0,80.0,27,27,36,36,0.35
67017,2908,9.0,40.0,32,32,35,35,0.225
67019,2908,73.0,154.0,13,13,36,36,0.474025974025974
67025,46,27.0,105.0,10,10,33,33,0.2571428571428571
67026,127,55.0,277.0,7,7,39,39,0.19855595667870035
67030,2006,80.0,272.0,7,7,35,35,0.29411764705882354
67031,2006,80.0,273.0,6,6,35,35,0.29304029304029305
67032,2050,236.0,802.0,3,3,30,30,0.2942643391521197
67035,2050,14.0,108.0,17,17,30,30,0.12962962962962962
67038,189,14.0,110.0,16,16,33,33,0.12727272727272726
67040,189,16.0,190.0,11,11,33,33,0.08421052631578947
67043,2117,32.0,96.0,9,9,32,32,0.3333333333333333
67048,2199,50.0,160.0,14,14,35,35,0.3125
67051,2199,23.0,74.0,22,22,35,35,0.3108108108108108
67056,2309,33.0,289.0,4,4,35,35,0.11418685121107267
67058,193,103.0,322.0,4,4,32,32,0.3198757763975155
67059,193,13.0,75.0,20,20,32,32,0.17333333333333334
67061,2459,128.0,377.0,4,4,30,30,0.3395225464190981
67063,195,24.0,141.0,13,13,30,30,0.1702127659574468
67065,195,62.0,400.0,6,6,30,30,0.155
67072,2711,354.0,841.0,4,4,34,34,0.42092746730083236
67074,2711,47.0,235.0,7,7,34,34,0.2
67080,44,69.0,207.0,7,7,33,33,0.3333333333333333
67082,349,21.0,93.0,14,14,30,30,0.22580645161290322
67084,349,25.0,55.0,26,26,30,30,0.45454545454545453
67086,349,22.0,149.0,12,12,30,30,0.1476510067114094
67087,349,2.0,68.0,17,17,30,30,0.029411764705882353
67089,349,5.0,60.0,20,20,30,30,0.08333333333333333
67091,349,33.0,75.0,25,25,30,30,0.44
67092,104,9.0,113.0,10,9,30,30,0.07964601769911504
67093,104,7.0,79.0,16,16,30,30,0.08860759493670886
67094,104,460.0,945.0,2,1,30,30,0.48677248677248675
67096,2083,107.0,352.0,4,4,34,34,0.3039772727272727
67098,2083,43.0,185.0,10,10,34,34,0.23243243243243245
67099,2599,438.0,952.0,2,2,33,33,0.46008403361344535
67100,2229,31.0,319.0,4,4,33,33,0.09717868338557993
67103,2229,207.0,708.0,3,3,33,33,0.2923728813559322
67106,2885,9.0,48.0,28,28,33,33,0.1875
67108,2885,181.0,531.0,5,5,33,33,0.3408662900188324
67109,2885,70.0,256.0,5,5,33,33,0.2734375
67112,344,239.0,744.0,3,3,32,32,0.32123655913978494
67113,344,63.0,371.0,2,2,32,32,0.16981132075471697
67115,331,318.0,797.0,1,1,34,34,0.3989962358845671
67116,331,56.0,205.0,13,13,34,34,0.2731707317073171
67117,331,327.0,1101.0,1,1,34,34,0.2970027247956403
67118,331,169.0,511.0,1,1,34,34,0.33072407045009783
67124,304,22.0,196.0,6,6,29,29,0.11224489795918367
67125,304,35.0,106.0,10,10,30,30,0.330188679245283
67128,147,245.0,598.0,5,5,30,30,0.4096989966555184
67129,147,115.0,472.0,2,2,30,30,0.24364406779661016
67133,2464,478.0,1293.0,1,1,38,38,0.3696829079659706
67138,2464,44.0,233.0,12,12,38,38,0.1888412017167382
67140,2464,511.0,1111.0,1,1,38,38,0.45994599459945995
67141,302,7.0,25.0,26,26,32,32,0.28
67143,300,219.0,619.0,1,1,34,34,0.35379644588045234
67144,300,293.0,820.0,6,6,34,34,0.3573170731707317
67147,300,158.0,298.0,19,19,34,34,0.5302013422818792
67152,2540,192.0,980.0,2,2,33,33,0.19591836734693877
67153,2540,33.0,79.0,21,21,33,33,0.4177215189873418
67156,232,81.0,381.0,3,3,33,33,0.2125984251968504
67158,48,26.0,303.0,1,1,30,30,0.0858085808580858
67161,48,120.0,568.0,1,1,30,30,0.2112676056338028
67164,2182,181.0,672.0,8,8,30,30,0.2693452380952381
67168,2275,24.0,78.0,15,15,34,34,0.3076923076923077
67171,256,156.0,662.0,4,4,33,33,0.23564954682779457
67174,256,22.0,139.0,18,18,33,33,0.15827338129496402
67175,350,75.0,361.0,2,2,32,32,0.2077562326869806
67177,111,9.0,63.0,18,18,35,35,0.14285714285714285
67182,119,171.0,749.0,2,2,32,32,0.22830440587449932
67183,2065,40.0,204.0,21,21,32,32,0.19607843137254902
67184,2729,311.0,812.0,5,5,33,33,0.3830049261083744
67185,2065,17.0,114.0,19,19,32,32,0.14912280701754385
67187,2065,184.0,395.0,20,20,32,32,0.46582278481012657
67188,2729,34.0,231.0,9,9,33,33,0.1471861471861472
67189,2729,64.0,322.0,5,5,33,33,0.19875776397515527
67191,2142,9.0,56.0,28,28,33,33,0.16071428571428573
67192,2142,0.0,26.0,29,29,33,33,0.0
67196,2142,38.0,297.0,1,1,33,33,0.12794612794612795
67197,107,117.0,441.0,11,10,30,30,0.2653061224489796
67198,107,251.0,731.0,1,0,30,30,0.3433652530779754
67199,107,139.0,386.0,2,1,30,30,0.3601036269430052
67201,107,65.0,196.0,8,8,30,30,0.33163265306122447
67202,322,387.0,994.0,2,2,33,33,0.3893360160965795
67203,322,51.0,278.0,1,1,33,33,0.18345323741007194
67204,322,146.0,391.0,2,2,33,33,0.3734015345268542
67205,322,5.0,35.0,20,20,33,33,0.14285714285714285
67208,2329,7.0,23.0,18,18,30,30,0.30434782608695654
67215,2426,147.0,419.0,1,1,32,32,0.35083532219570407
67216,2426,26.0,128.0,20,20,32,32,0.203125
67217,2426,26.0,152.0,11,11,32,32,0.17105263157894737
67219,2426,35.0,157.0,17,17,32,32,0.2229299363057325
67223,2026,36.0,127.0,8,8,29,29,0.28346456692913385
67228,236,339.0,823.0,2,2,32,32,0.41190765492102066
67231,2643,86.0,594.0,2,2,30,30,0.1447811447811448
67232,2643,35.0,155.0,9,9,30,30,0.22580645161290322
67236,2166,405.0,750.0,7,7,32,32,0.54
67242,2210,143.0,194.0,22,22,33,33,0.7371134020618557
67245,231,224.0,888.0,1,1,33,33,0.25225225225225223
67246,231,17.0,91.0,26,26,33,33,0.18681318681318682
67248,2306,362.0,807.0,3,3,32,32,0.4485749690210657
67249,2306,179.0,780.0,1,1,32,32,0.22948717948717948
67253,2641,23.0,139.0,9,9,32,32,0.16546762589928057
67254,2641,20.0,35.0,23,23,32,32,0.5714285714285714
67255,2641,125.0,545.0,2,2,32,32,0.22935779816513763
67257,2226,69.0,253.0,8,8,28,28,0.2727272727272727
67263,290,221.0,702.0,4,4,31,31,0.3148148148148148
67265,290,74.0,352.0,1,1,30,30,0.21022727272727273
67268,290,15.0,32.0,25,25,31,31,0.46875
67270,2430,414.0,947.0,2,2,33,33,0.4371700105596621
67271,2430,255.0,800.0,8,8,33,33,0.31875
67272,2430,155.0,639.0,5,5,33,33,0.24256651017214398
67274,2430,79.0,339.0,9,9,33,33,0.23303834808259588
67281,2535,4.0,30.0,22,22,32,32,0.13333333333333333
67282,2717,20.0,150.0,14,14,32,32,0.13333333333333333
67283,2747,245.0,860.0,3,3,35,35,0.28488372093023256
67286,2000,77.0,438.0,1,1,31,31,0.17579908675799086
67290,2000,54.0,216.0,6,6,31,31,0.25
67293,2000,14.0,88.0,10,10,31,31,0.1590909090909091
67296,2000,83.0,269.0,11,11,31,31,0.30855018587360594
67299,2110,62.0,249.0,3,3,29,29,0.24899598393574296
67305,2277,86.0,235.0,4,4,28,28,0.3659574468085106
67309,2277,77.0,299.0,6,6,28,28,0.25752508361204013
67313,2916,237.0,847.0,2,2,29,29,0.2798110979929162
67314,2916,428.0,1020.0,1,1,29,29,0.4196078431372549
67316,2916,33.0,237.0,5,5,29,29,0.13924050632911392
67319,2916,15.0,99.0,16,16,29,29,0.15151515151515152
67324,2320,425.0,828.0,1,1,30,30,0.5132850241545893
67325,2320,47.0,286.0,7,7,30,30,0.16433566433566432
67328,2377,34.0,196.0,3,3,31,31,0.17346938775510204
67330,2377,8.0,41.0,19,19,31,31,0.1951219512195122
67331,2443,253.0,669.0,1,0,29,29,0.3781763826606876
67333,2443,299.0,749.0,1,0,29,29,0.3991989319092123
67334,2443,356.0,893.0,1,0,29,29,0.3986562150055991
67335,2443,212.0,638.0,2,1,29,29,0.3322884012539185
67341,2099,172.0,422.0,9,9,33,33,0.4075829383886256
67351,2466,180.0,565.0,2,2,32,32,0.3185840707964602
67352,2217,132.0,648.0,3,3,31,31,0.2037037037037037
67354,2217,48.0,171.0,12,12,31,31,0.2807017543859649
67355,314,306.0,798.0,12,12,35,35,0.38345864661654133
67360,2466,218.0,624.0,1,1,32,32,0.34935897435897434
67362,2363,22.0,146.0,12,12,33,33,0.1506849315068493
67364,2466,61.0,237.0,10,10,32,32,0.25738396624472576
67365,2368,6.0,180.0,10,10,32,32,0.03333333333333333
67366,2368,44.0,185.0,14,14,32,32,0.23783783783783785
67367,198,59.0,408.0,1,1,34,34,0.14460784313725492
67368,198,276.0,761.0,1,1,34,34,0.36268068331143233
67370,2405,62.0,305.0,20,20,33,33,0.20327868852459016
67380,198,26.0,158.0,14,14,34,34,0.16455696202531644
67381,198,290.0,687.0,1,1,34,34,0.42212518195050946
67382,2534,31.0,104.0,15,15,35,35,0.2980769230769231
67384,2534,274.0,466.0,1,1,35,35,0.5879828326180258
67385,2534,17.0,40.0,21,21,35,35,0.425
67386,2545,345.0,1013.0,1,0,32,32,0.3405725567620928
67387,2545,256.0,687.0,12,11,32,32,0.3726346433770015
67389,2545,145.0,455.0,15,14,32,32,0.31868131868131866
67392,2617,63.0,267.0,6,6,34,34,0.23595505617977527
67395,2617,130.0,508.0,2,2,34,34,0.2559055118110236
67396,2617,38.0,102.0,15,15,34,34,0.37254901960784315
67397,2617,6.0,26.0,21,21,34,34,0.23076923076923078
67413,357,450.0,913.0,1,1,34,34,0.4928806133625411
67417,2172,49.0,240.0,7,7,30,30,0.20416666666666666
67421,85,162.0,521.0,9,9,31,31,0.31094049904030713
67424,85,25.0,61.0,20,20,31,31,0.4098360655737705
67425,2437,317.0,823.0,2,2,29,29,0.38517618469015796
67426,2437,78.0,251.0,4,4,29,29,0.3107569721115538
67428,2449,325.0,919.0,5,5,33,33,0.35364526659412404
67432,2305,198.0,525.0,1,1,36,36,0.37714285714285717
67439,233,43.0,188.0,14,14,33,33,0.22872340425531915
67440,2571,98.0,304.0,4,4,35,35,0.3223684210526316
67441,2571,44.0,114.0,16,16,35,35,0.38596491228070173
67442,2571,37.0,199.0,10,10,35,35,0.18592964824120603
67443,2571,14.0,27.0,26,26,35,35,0.5185185185185185
67444,2710,206.0,793.0,1,0,28,28,0.2597730138713745
67445,2710,97.0,290.0,14,13,28,28,0.33448275862068966
67446,2710,434.0,890.0,1,0,28,28,0.48764044943820223
67447,2710,85.0,403.0,9,8,28,28,0.2109181141439206
67449,2031,153.0,421.0,6,6,31,31,0.36342042755344417
67450,2031,47.0,458.0,10,10,31,31,0.10262008733624454
67453,2247,75.0,255.0,8,8,35,35,0.29411764705882354
67457,309,207.0,427.0,5,5,36,36,0.4847775175644028
67458,309,22.0,63.0,16,16,36,36,0.3492063492063492
67459,309,22.0,86.0,19,19,36,36,0.2558139534883721
67460,2433,179.0,474.0,17,17,38,38,0.37763713080168776
67464,2433,15.0,133.0,16,16,38,38,0.11278195488721804
67466,2433,20.0,59.0,19,19,38,38,0.3389830508474576
67472,6,20.0,143.0,12,12,33,33,0.13986013986013987
67477,326,44.0,152.0,9,9,31,31,0.2894736842105263
67481,250,112.0,470.0,1,1,31,31,0.23829787234042554
67485,250,128.0,368.0,2,2,31,31,0.34782608695652173
67487,315,213.0,886.0,1,1,30,30,0.24040632054176073
67489,326,382.0,917.0,1,1,31,31,0.41657579062159217
67495,2653,6.0,26.0,26,26,29,29,0.23076923076923078
67497,2653,288.0,911.0,1,1,29,29,0.31613611416026344
67499,2520,187.0,463.0,1,1,33,33,0.4038876889848812
67503,2520,115.0,368.0,13,13,33,33,0.3125
67504,98,24.0,109.0,10,10,32,32,0.22018348623853212
67508,2612,10.0,76.0,15,15,34,34,0.13157894736842105
67517,2561,50.0,225.0,8,8,31,31,0.2222222222222222
67518,2561,280.0,733.0,4,4,31,31,0.3819918144611187
67522,2154,228.0,548.0,2,2,31,31,0.41605839416058393
67526,2154,25.0,64.0,20,20,31,31,0.390625
67528,2169,66.0,603.0,3,3,36,36,0.10945273631840796
67529,2169,19.0,32.0,31,31,36,36,0.59375
67531,2169,52.0,222.0,10,10,36,36,0.23423423423423423
67532,2169,28.0,112.0,20,20,36,36,0.25
67533,2169,280.0,814.0,3,3,36,36,0.343980343980344
67534,2169,219.0,654.0,1,1,36,36,0.3348623853211009
67535,2261,44.0,169.0,15,15,35,35,0.2603550295857988
67536,2261,9.0,26.0,22,22,35,35,0.34615384615384615
67537,103,86.0,345.0,10,10,32,32,0.2492753623188406
67538,2261,22.0,209.0,13,13,35,35,0.10526315789473684
67539,47,4.0,61.0,20,20,31,31,0.06557377049180328
67540,47,8.0,37.0,28,28,32,32,0.21621621621621623
67542,47,75.0,553.0,1,1,32,32,0.13562386980108498
67544,47,500.0,971.0,2,2,32,32,0.5149330587023687
67546,47,127.0,922.0,2,2,32,32,0.13774403470715835
67547,47,42.0,166.0,8,8,32,32,0.25301204819277107
67549,47,346.0,770.0,2,2,32,32,0.44935064935064933
67551,2379,115.0,549.0,2,2,33,33,0.20947176684881602
67554,2379,19.0,127.0,11,11,33,33,0.14960629921259844
67556,2415,127.0,395.0,9,9,31,31,0.32151898734177214
67557,2415,62.0,398.0,2,2,31,31,0.15577889447236182
67565,2448,119.0,495.0,3,3,32,32,0.2404040404040404
67571,2448,138.0,532.0,5,5,32,32,0.2593984962406015
67572,2448,11.0,74.0,15,15,32,32,0.14864864864864866
67573,2448,37.0,160.0,9,9,32,32,0.23125
67577,2569,175.0,516.0,5,5,33,33,0.3391472868217054
67580,2569,277.0,783.0,2,2,33,33,0.3537675606641124
67590,2011,11.0,46.0,24,24,29,29,0.2391304347826087
67591,2011,10.0,40.0,21,21,29,29,0.25
67592,2011,4.0,29.0,20,20,29,29,0.13793103448275862
67594,2296,251.0,799.0,1,1,32,32,0.3141426783479349
67600,2296,203.0,470.0,7,7,32,32,0.4319148936170213
67608,2582,10.0,60.0,24,24,35,35,0.16666666666666666
67611,2640,17.0,96.0,24,24,35,35,0.17708333333333334
67614,2640,5.0,74.0,26,26,35,35,0.06756756756756757
67616,158,34.0,129.0,15,15,31,31,0.26356589147286824
67619,158,118.0,551.0,1,1,31,31,0.21415607985480944
67620,58,432.0,937.0,4,4,32,32,0.4610458911419424
67621,58,26.0,215.0,4,4,32,32,0.12093023255813953
67624,58,206.0,496.0,13,13,32,32,0.4153225806451613
67625,58,198.0,753.0,1,1,32,32,0.26294820717131473
67627,2567,7.0,22.0,27,27,34,34,0.3181818181818182
67630,2116,182.0,398.0,1,1,30,30,0.457286432160804
67633,183,231.0,803.0,3,3,31,31,0.2876712328767123
67636,526,2.0,20.0,22,22,33,33,0.1
67640,288,212.0,698.0,2,2,31,31,0.3037249283667622
67646,2603,31.0,108.0,8,8,31,31,0.28703703703703703
67647,2603,18.0,98.0,17,17,31,31,0.1836734693877551
67649,66,5.0,26.0,26,26,34,34,0.19230769230769232
67651,251,8.0,47.0,25,25,30,30,0.1702127659574468
67652,251,314.0,757.0,10,10,34,34,0.4147952443857332
67656,277,141.0,433.0,2,2,35,35,0.325635103926097
67667,253,147.0,416.0,2,2,29,29,0.35336538461538464
67676,2294,2.0,24.0,24,24,34,34,0.08333333333333333
67677,130,4.0,57.0,15,15,32,32,0.07017543859649122
67682,2572,53.0,444.0,1,1,19,19,0.11936936936936937
67713,2006,182.0,625.0,1,1,35,35,0.2912
67715,2005,4.0,31.0,22,22,31,31,0.12903225806451613
67717,2005,233.0,712.0,1,1,31,31,0.32724719101123595
67719,2005,262.0,688.0,1,1,31,31,0.3808139534883721
67724,68,301.0,1004.0,2,2,34,34,0.299800796812749
67726,68,39.0,99.0,23,23,34,34,0.3939393939393939
67727,68,359.0,886.0,2,2,34,34,0.4051918735891648
67732,2440,3.0,24.0,22,22,31,31,0.125
67733,167,86.0,263.0,9,9,31,31,0.3269961977186312
67735,167,51.0,89.0,28,28,31,31,0.5730337078651685
67737,167,351.0,871.0,1,1,31,31,0.40298507462686567
67741,339,42.0,232.0,5,5,36,36,0.1810344827586207
67746,2287,184.0,560.0,10,10,35,35,0.32857142857142857
67750,2724,50.0,229.0,8,8,35,35,0.2183406113537118
67751,2724,156.0,421.0,2,2,35,35,0.37054631828978624
67752,2724,13.0,49.0,21,21,35,35,0.2653061224489796
67755,116,15.0,24.0,19,19,30,30,0.625
67797,2546,18.0,21.0,25,25,30,30,0.8571428571428571
67801,2635,134.0,443.0,2,2,30,30,0.30248306997742663
67802,2635,86.0,243.0,4,4,30,30,0.35390946502057613
67803,2635,93.0,528.0,3,3,30,30,0.17613636363636365
67807,2483,5.0,20.0,31,31,36,36,0.25
67811,264,115.0,447.0,5,5,31,31,0.25727069351230425
67814,264,468.0,1104.0,1,1,31,31,0.42391304347826086
68083,2250,9.0,52.0,24,24,38,38,0.17307692307692307
68085,2250,9.0,31.0,27,27,38,38,0.2903225806451613
68089,2351,486.0,764.0,4,4,31,31,0.6361256544502618
68090,2351,137.0,481.0,7,7,31,31,0.28482328482328484
68095,2617,62.0,239.0,2,2,34,34,0.2594142259414226
68098,2296,33.0,123.0,10,10,32,32,0.2682926829268293
68099,2428,28.0,94.0,15,15,33,33,0.2978723404255319
68100,2542,15.0,131.0,5,5,31,31,0.11450381679389313
68101,2542,46.0,119.0,22,22,30,30,0.3865546218487395
68103,2542,314.0,850.0,1,1,31,31,0.36941176470588233
68105,2542,167.0,485.0,7,7,31,31,0.3443298969072165
68107,2514,116.0,459.0,4,4,30,30,0.25272331154684097
68108,2514,22.0,158.0,14,14,30,30,0.13924050632911392
68117,2016,9.0,61.0,5,5,14,14,0.14754098360655737
68118,2755,109.0,676.0,6,6,29,29,0.16124260355029585
68119,2755,45.0,230.0,3,3,29,29,0.1956521739130435
68120,2755,42.0,175.0,2,2,29,29,0.24
68125,2755,186.0,642.0,2,2,29,29,0.2897196261682243
68128,2400,49.0,175.0,14,14,32,32,0.28
68129,2400,11.0,77.0,21,21,32,32,0.14285714285714285
68130,2934,432.0,914.0,2,2,33,33,0.4726477024070022
68134,292,46.0,325.0,5,5,31,31,0.14153846153846153
68136,292,72.0,581.0,2,2,31,31,0.12392426850258176
68520,2504,25.0,63.0,15,15,33,33,0.3968253968253968
68522,2010,23.0,162.0,6,6,29,29,0.1419753086419753
68532,277,49.0,122.0,12,12,35,35,0.4016393442622951
68694,2,16.0,204.0,8,8,35,35,0.0784313725490196
68697,2029,78.0,479.0,5,5,32,32,0.162839248434238
68699,2029,15.0,97.0,8,8,31,31,0.15463917525773196
68700,2029,28.0,156.0,10,10,31,31,0.1794871794871795
2610607,2193,3.0,24.0,24,24,30,30,0.125
2951047,163,138.0,428.0,6,6,30,30,0.32242990654205606
3043210,23,4.0,21.0,19,19,20,20,0.19047619047619047
3056613,23,9.0,56.0,17,17,20,20,0.16071428571428573
3057223,2640,4.0,56.0,17,17,26,26,0.07142857142857142
3058272,232,39.0,281.0,1,1,33,33,0.1387900355871886
3058796,338,22.0,59.0,26,26,32,32,0.3728813559322034
3058797,338,201.0,760.0,1,0,32,32,0.2644736842105263
3059414,71,304.0,993.0,2,2,33,33,0.30614300100704933
3059512,79,58.0,418.0,11,11,33,33,0.13875598086124402
3062804,325,348.0,932.0,8,7,34,34,0.37339055793991416
3064324,2450,14.0,65.0,16,16,34,34,0.2153846153846154
3064703,2277,32.0,79.0,13,13,28,28,0.4050632911392405
3074800,2306,140.0,799.0,1,1,32,32,0.17521902377972465
3077412,2428,373.0,1097.0,2,2,33,33,0.34001823154056515
3077451,2582,161.0,504.0,4,4,35,35,0.3194444444444444
3077886,120,78.0,383.0,1,1,35,35,0.20365535248041775
3078214,154,3.0,26.0,27,27,32,32,0.11538461538461539
3078503,2459,311.0,807.0,2,2,30,30,0.3853779429987608
3078654,111,99.0,249.0,4,4,35,35,0.39759036144578314
3078927,2377,68.0,264.0,4,4,31,31,0.25757575757575757
3079114,193,8.0,38.0,24,24,32,32,0.21052631578947367
3079782,3084,138.0,527.0,3,3,30,30,0.2618595825426945
3079808,254,7.0,40.0,16,16,35,35,0.175
3079836,2448,8.0,20.0,23,23,32,32,0.4
3080874,3084,14.0,73.0,16,16,30,30,0.1917808219178082
3081478,57,0.0,24.0,23,23,33,33,0.0
3081912,164,14.0,48.0,17,17,32,32,0.2916666666666667
3083086,290,10.0,24.0,24,24,31,31,0.4166666666666667
3085293,57,145.0,452.0,2,2,33,33,0.32079646017699115
3085606,299,159.0,423.0,8,8,33,33,0.375886524822695
3089433,252,106.0,308.0,1,1,35,35,0.34415584415584416
3090195,2363,7.0,26.0,22,22,33,33,0.2692307692307692
3090367,58,7.0,32.0,17,17,32,32,0.21875
3090679,2608,190.0,841.0,1,1,31,31,0.2259215219976219
3090921,227,79.0,307.0,2,2,33,33,0.25732899022801303
3093022,219,23.0,99.0,11,11,28,28,0.23232323232323232
3123848,242,53.0,346.0,2,2,26,26,0.1531791907514451
3129673,228,43.0,162.0,12,12,31,31,0.2654320987654321
3129896,2097,174.0,445.0,6,6,32,32,0.39101123595505616
3129897,2097,117.0,364.0,1,1,32,32,0.32142857142857145
3129901,2127,3.0,20.0,26,26,31,31,0.15
3129902,2127,54.0,173.0,6,6,31,31,0.31213872832369943
3129903,2127,31.0,159.0,7,7,31,31,0.1949685534591195
3129904,2127,44.0,232.0,6,6,31,31,0.1896551724137931
3129905,2127,65.0,344.0,1,1,31,31,0.18895348837209303
3129906,2127,33.0,141.0,10,10,31,31,0.23404255319148937
3129908,324,146.0,376.0,7,7,34,34,0.3882978723404255
3129912,2241,15.0,56.0,24,24,35,35,0.26785714285714285
3129914,2272,62.0,210.0,6,6,33,33,0.29523809523809524
3129915,2272,17.0,172.0,14,14,33,33,0.09883720930232558
3129916,2272,44.0,202.0,9,9,33,33,0.21782178217821782
3129918,2344,146.0,537.0,1,1,34,34,0.2718808193668529
3129919,2344,41.0,221.0,10,10,34,34,0.18552036199095023
3129922,2427,5.0,34.0,24,24,31,31,0.14705882352941177
3129923,2427,129.0,404.0,8,8,31,31,0.3193069306930693
3129924,2427,107.0,242.0,18,18,31,31,0.44214876033057854
3129925,2427,221.0,753.0,2,2,31,31,0.29349269588313415
3129926,2427,40.0,122.0,16,16,31,31,0.32786885245901637
3129928,2506,85.0,597.0,3,3,32,32,0.1423785594639866
3129929,2506,313.0,661.0,12,12,32,32,0.4735249621785174
3129933,2737,84.0,278.0,4,4,32,32,0.302158273381295
3129934,232,134.0,514.0,1,1,33,33,0.2607003891050584
3129935,232,163.0,509.0,1,1,33,33,0.32023575638506874
3129938,48,32.0,218.0,7,7,30,30,0.14678899082568808
3129940,48,360.0,990.0,1,1,30,30,0.36363636363636365
3129941,48,23.0,133.0,11,11,30,30,0.17293233082706766
3129942,48,40.0,224.0,4,4,30,30,0.17857142857142858
3129943,2182,151.0,593.0,6,6,30,30,0.25463743676222594
3129944,2182,9.0,211.0,10,10,30,30,0.04265402843601896
3129946,2182,42.0,314.0,3,3,30,30,0.1337579617834395
3129948,2210,66.0,373.0,1,1,33,33,0.1769436997319035
3129949,2210,53.0,351.0,2,2,33,33,0.150997150997151
3129953,2275,140.0,446.0,7,7,34,34,0.31390134529147984
3129954,2275,22.0,162.0,17,17,34,34,0.13580246913580246
3129956,256,249.0,884.0,1,1,33,33,0.2816742081447964
3129957,256,168.0,558.0,7,7,33,33,0.3010752688172043
3129959,256,110.0,283.0,14,14,33,33,0.38869257950530034
3129961,350,76.0,251.0,5,5,32,32,0.30278884462151395
3129964,2729,43.0,156.0,15,15,33,33,0.27564102564102566
3129967,2729,31.0,222.0,9,9,33,33,0.13963963963963963
3130511,526,48.0,252.0,6,6,33,33,0.19047619047619047
3130514,338,13.0,78.0,20,20,32,32,0.16666666666666666
3130516,288,215.0,560.0,5,5,31,31,0.38392857142857145
3130517,288,49.0,213.0,3,3,31,31,0.2300469483568075
3130518,288,98.0,442.0,1,1,31,31,0.22171945701357465
3130519,288,50.0,231.0,1,1,31,31,0.21645021645021645
3130525,94,392.0,829.0,1,0,30,30,0.47285886610373945
3130526,94,32.0,108.0,13,13,30,30,0.2962962962962963
3130533,56,57.0,218.0,16,16,31,31,0.26146788990825687
3130536,56,11.0,82.0,22,22,31,31,0.13414634146341464
3130549,104,13.0,110.0,18,18,30,30,0.11818181818181818
3130550,104,250.0,673.0,2,1,30,30,0.37147102526002973
3130551,104,15.0,130.0,14,14,30,30,0.11538461538461539
3130556,2142,29.0,256.0,1,1,33,33,0.11328125
3130557,2142,23.0,123.0,19,19,33,33,0.18699186991869918
3130560,107,108.0,301.0,8,7,30,30,0.3588039867109635
3130564,2329,14.0,23.0,25,25,30,30,0.6086956521739131
3130569,2352,22.0,196.0,2,2,30,30,0.11224489795918367
3130577,2253,58.0,283.0,10,10,32,32,0.2049469964664311
3130578,2253,172.0,534.0,2,2,32,32,0.32209737827715357
3130582,2253,4.0,41.0,27,27,32,32,0.0975609756097561
3130607,140,64.0,211.0,8,8,33,33,0.3033175355450237
3130609,140,122.0,442.0,3,3,33,33,0.27601809954751133
3130610,140,71.0,521.0,3,3,33,33,0.1362763915547025
3130612,140,120.0,394.0,8,8,33,33,0.30456852791878175
3130693,2110,112.0,341.0,2,2,29,29,0.3284457478005865
3130694,2110,54.0,304.0,1,1,29,29,0.17763157894736842
3130696,2110,19.0,149.0,6,6,29,29,0.12751677852348994
3130697,2110,321.0,927.0,1,1,29,29,0.34627831715210355
